date,chlorophyll,DO,pH,FDOM,rainfall,salinity,temperature,turbidity,meanstage
7/4/2017,null,6.94,8.576,null,0.09,44.923,31.646,1.429,-0.413
7/5/2017,11.469,8.295,8.504,null,0,45.478,31.471,2.905,-0.483
7/6/2017,11.776,8.043,8.539,null,0.03,46.433,31.767,3.921,-0.504
7/7/2017,11.768,7.045,8.584,null,0.59,46.562,32.015,3.741,-0.475
7/8/2017,10.758,6.67,8.59,null,0.34,46.117,32.759,2.859,-0.359
7/9/2017,10.533,7.09,8.623,null,0,45.444,33.168,2.651,-0.362
7/10/2017,10.393,5.387,8.561,null,1.13,44.561,30.782,1.996,-0.294
7/11/2017,10.524,7.225,8.573,null,0.17,43.74,30.443,2.259,-0.367
7/12/2017,10.962,5.817,8.556,null,0.27,43.367,29.911,2.117,-0.409
7/13/2017,10.71,6.32,8.534,null,0.15,42.897,29.662,2.303,-0.309
7/14/2017,9.753,7.407,8.517,null,0.13,43.645,30.957,1.368,-0.23
7/15/2017,9.555,5.518,8.471,null,0.31,43.802,30.982,1.279,-0.321
7/16/2017,9.385,5.667,8.437,null,0.17,43.419,30.481,1.508,-0.295
7/17/2017,8.976,6.99,8.528,null,0,43.473,31.042,1.092,0.007
7/18/2017,9.037,7.156,8.558,null,0,44.103,32.395,0.808,-0.135
7/19/2017,9.141,6.378,8.508,null,0,44.438,32.783,0.98,-0.231
7/20/2017,9.139,6.42,8.5,null,0.01,44.77,33.037,1.019,-0.213
7/21/2017,9.287,5.489,8.506,null,1.04,44.28,31.622,1.082,-0.216
7/22/2017,9.655,7.647,8.632,null,0,43.103,31.127,1.347,-0.27
7/23/2017,9.666,7.148,8.594,null,0,43.574,32.313,1.712,-0.195
7/24/2017,9.758,4.941,8.445,null,0.59,43.297,31.427,2.93,-0.09
7/25/2017,10.043,7.009,8.499,null,0,42.699,31.716,2.12,-0.173
7/26/2017,9.989,7.08,8.502,null,0,42.749,32.12,1.188,-0.213
7/27/2017,9.716,7.489,8.524,null,0,43.061,32.852,1.108,-0.156
7/28/2017,9.383,6.909,8.52,null,0.15,43.819,33.266,0.443,-0.096
7/29/2017,9.066,6.198,8.514,null,0,44.313,32.635,0.339,0.07
7/30/2017,9.062,5.807,8.514,null,0.36,44.116,31.467,0.305,0.191
7/31/2017,9.68,3.836,8.355,null,0.44,45.85,28.732,0.5,0.306
8/1/2017,9.366,6.916,8.384,null,0,46.477,29.271,0.241,0.209
8/2/2017,9.732,7.669,8.215,null,0,46.356,31.599,0.514,-0.072
8/3/2017,10.387,7.595,8.216,null,0,46.089,32.341,0.834,-0.079
8/4/2017,10.624,7.427,8.336,null,0,45.769,31.983,0.556,-0.211
8/5/2017,10.935,7.329,8.379,null,0,46.252,31.951,0.794,-0.067
8/6/2017,11.449,7.095,8.353,null,0,46.59,31.475,1.91,-0.096
8/7/2017,11.205,6.338,8.325,null,0.01,47.077,31.022,0.417,-0.102
8/8/2017,10.639,6.383,8.397,null,0.13,47.61,31.365,0.148,-0.064
8/9/2017,10.405,6.08,8.405,null,0.02,48.002,31.712,0.839,-0.141
8/10/2017,10.358,5.529,8.38,null,0,48.422,31.283,0.302,-0.129
8/11/2017,10.609,6.532,8.385,null,0,48.633,31.315,0.045,-0.264
8/12/2017,10.701,7.468,8.428,null,0,48.774,32.017,0.14,-0.333
8/13/2017,10.78,6.867,8.416,null,0.06,49.156,33.136,0.578,-0.289
8/14/2017,10.839,6.322,8.409,null,0,49.489,33.217,0.877,-0.314
8/15/2017,11.08,6.434,8.399,null,0,49.928,33.575,0.177,-0.37
8/16/2017,null,6.453,8.382,null,0,50.565,33.257,0.57,-0.459
8/17/2017,null,6.312,8.387,null,0.09,50.741,32.305,1.595,-0.478
8/18/2017,null,6.244,8.396,null,0,50.42,31.871,2.767,-0.457
8/19/2017,null,5.588,8.433,null,0.16,49.802,30.992,4.072,-0.526
8/20/2017,null,5.439,8.421,null,0.25,48.583,29.77,6.132,-0.452
8/21/2017,null,7.894,8.45,null,0,47.439,30.261,9.668,-0.486
8/22/2017,8.648,6.437,8.556,null,0.75,47.031,31.001,8.695,-0.531
8/23/2017,8.14,5.922,8.686,null,0.01,47.302,31.39,7.156,-0.298
8/24/2017,6.83,5.774,8.788,null,0.3,47.533,30.004,4.956,-0.044
8/25/2017,5.594,4.146,8.804,null,3.08,46.649,28.346,3.565,0.086
8/26/2017,5.207,7.291,8.871,null,0.03,43.818,29.104,3.492,-0.034
8/27/2017,5.809,7.094,8.864,null,0.01,43.282,30.093,4.385,-0.154
8/28/2017,5.621,7.066,8.852,null,0,43.61,31.576,20.096,-0.184
8/29/2017,5.43,7.868,8.903,null,0,43.766,33.543,4.346,-0.265
8/30/2017,6.337,7.283,null,null,0,43.137,34.192,4.963,-0.371
8/31/2017,6.434,7.655,null,null,0.19,42.261,33.657,4.904,-0.378
9/1/2017,7.28,6.109,null,null,0,41.859,33.318,6.144,-0.271
9/2/2017,7.559,4.918,null,null,1.89,39.726,31.274,8.594,-0.172
9/3/2017,7.488,6.261,null,null,0,38.434,31.749,8.915,-0.283
9/4/2017,8.184,5.888,null,null,0,37.886,31.819,9.45,-0.36
9/5/2017,7.296,6.051,null,null,0,38.755,32.308,7.229,-0.192
9/6/2017,7.09,5.59,null,null,0,40.093,32.826,null,0.044
9/7/2017,6.325,5.823,null,null,0.05,40.867,33.438,null,0.037
9/8/2017,7.536,6.169,null,null,0,39.554,32.051,null,-0.344
9/9/2017,12.434,4.311,null,null,2.44,34.211,26.464,null,-1.161
9/10/2017,null,6.379,null,null,25.46,30.22,25.122,null,1.674
9/11/2017,null,5.282,null,null,null,31.912,27.085,null,1.806
9/12/2017,null,0.785,null,null,null,30.036,29.535,null,0.527
9/13/2017,null,0.264,null,null,null,27.868,30.876,null,0.14
9/14/2017,null,0.26,null,null,null,29.22,31.334,null,0.195
9/15/2017,null,0.261,null,null,null,29.324,31.318,null,0.071
9/16/2017,null,0.273,null,null,null,26.516,30.207,null,-0.114
9/17/2017,null,0.282,null,null,null,28.231,30.366,null,-0.096
9/18/2017,null,0.296,null,null,null,27.218,30.841,null,0.048
9/19/2017,null,0.314,null,null,null,23.782,30.95,null,0.225
9/20/2017,null,0.294,null,null,null,28.342,31.887,null,0.253
9/21/2017,null,0.241,null,null,null,32.638,32.546,null,0.264
9/22/2017,null,0.174,7.527,null,2.41,30.184,30.461,459.09,0.133
9/23/2017,null,0.082,7.436,null,0.18,29.875,29.57,190.709,0.133
9/24/2017,null,0.085,7.385,null,0.12,29.942,30.085,205.286,0.264
9/25/2017,null,0.087,7.442,null,0.22,29.613,30.917,167.415,0.386
9/26/2017,null,0.081,7.524,null,0.65,27.213,29.798,198.757,0.432
9/27/2017,null,0.082,7.542,null,0,26.275,29.875,271.09,0.34
9/28/2017,null,0.085,7.437,null,0.4,25.599,30.016,185.169,0.275
9/29/2017,null,0.081,7.474,null,1.33,24.547,29.403,191.92,0.435
9/30/2017,null,0.097,7.444,null,0.07,23.649,30.294,178.617,0.284
10/1/2017,null,0.09,7.404,null,0,24.137,30.957,134.379,0.24
10/2/2017,null,1.532,7.543,null,0.36,25.094,29.332,124.497,0.173
10/3/2017,null,3.915,7.695,null,0.1,27.325,28.581,35.562,-0.107
10/4/2017,null,4.487,7.745,null,0.23,27.274,27.831,48.026,-0.244
10/5/2017,null,5.132,7.818,null,1.93,24.598,26.455,49.502,0.473
10/6/2017,null,5.109,7.812,null,0.08,23.338,27.379,42.86,0.797
10/7/2017,null,5.603,7.833,null,0,23.311,28.8,27.435,0.957
10/8/2017,null,5.836,7.862,null,0.05,23.593,30.236,19.31,0.858
10/9/2017,null,4.827,7.851,null,0.05,23.57,30.468,19.274,0.538
10/10/2017,null,5.001,7.888,null,0.02,24.239,29.331,18.703,0.189
10/11/2017,null,4.102,7.919,null,0,23.197,28.663,24.486,-0.084
10/12/2017,null,3.301,7.9,null,0.03,21.573,27.252,23.788,-0.191
10/13/2017,null,4.602,8.043,null,0.02,23.128,28.027,19.311,0.081
10/14/2017,null,4.126,7.996,null,0,22.841,29.466,19.647,0.116
10/15/2017,null,3.439,8.041,null,0,23.336,29.873,18.192,0.195
10/16/2017,48.961,2.848,8.094,null,0.01,24.105,29.408,16.971,0.398
10/17/2017,50.488,2.407,8.03,null,0,22.821,29.858,19.727,0.431
10/18/2017,51.291,2.652,7.966,null,0,22.017,28.448,19.868,0.256
10/19/2017,51.339,3.724,7.978,null,1.37,21.337,27.694,16.827,0.183
10/20/2017,50.872,5.326,8.017,null,0,20.853,28.066,14.887,-0.106
10/21/2017,51.361,5.834,8.042,null,0.03,21.767,28.016,12.967,-0.173
10/22/2017,52.764,6.181,8.083,null,0,22.425,28.044,15.773,0.15
10/23/2017,55.485,6.737,8.059,null,0,21.917,28.502,16.423,0.228
10/24/2017,56.874,5.511,7.993,null,0.37,21.507,28.58,17.215,0.413
10/25/2017,60.707,6.382,8.122,null,1.32,19.457,25.025,35.107,-0.022
10/26/2017,62.041,7.595,8.305,null,0,16.629,20.902,24.238,-0.547
10/27/2017,61.283,7.726,8.216,null,0,16.129,22.652,20.707,-0.476
10/28/2017,60.718,7.392,8.205,null,0.36,18.284,23.901,20.405,-0.135
10/29/2017,63.384,6.224,7.994,null,0.43,15.815,23.731,77.41,-0.004
10/30/2017,60.487,6.825,8.151,null,0,14.861,20.259,28.326,-0.52
10/31/2017,56.733,6.867,8.1,null,0,14.078,20.386,18.264,-0.619
11/1/2017,54.498,6.723,7.943,null,0,20.42,23.133,24.186,-0.596
11/2/2017,53.399,6.947,7.979,null,0,23.984,23.707,21.794,-0.324
11/3/2017,52.188,7.507,8.036,null,0,23.098,24.506,19.495,-0.327
11/4/2017,52.676,6.344,8.004,null,0,24.828,26.089,20.971,-0.234
11/5/2017,52.986,5.52,7.976,null,0.03,26.873,27.02,21.088,-0.052
11/6/2017,51.2,6.199,8.086,null,0,27.432,27.855,20.861,0.052
11/7/2017,49.139,4.908,8.102,null,0,29.749,28.438,22.213,-0.079
11/8/2017,47.139,5.96,8.108,null,0,28.531,27.352,22.752,-0.146
11/9/2017,44.897,6.518,8.136,null,0,29.08,26.996,19.767,-0.241
11/10/2017,44.624,5.857,8.11,null,0,29.198,27.082,21.272,-0.307
11/11/2017,43.988,5.582,8.055,null,0,29.128,25.647,24.5,-0.662
11/12/2017,42.261,5.513,8.028,null,0.12,30.364,25.513,25.207,-0.481
11/13/2017,41.332,5.808,8.002,null,0,30.335,25.712,26.037,-0.374
11/14/2017,42.625,6.11,7.962,null,0,28.51,25.628,30.834,-0.48
11/15/2017,43.023,6.078,7.95,null,0.18,28.323,24.252,30.14,-0.411
11/16/2017,44.26,6.41,7.963,null,0,26.377,24.196,30.98,-0.26
11/17/2017,42.701,6.692,7.973,null,0,27.231,23.715,28.749,-0.192
11/18/2017,40.749,6.919,7.988,null,0,28.353,23.569,27.64,0.102
11/19/2017,41.878,7.232,8.014,null,0,28.113,24.803,28.121,0.243
11/20/2017,41.898,6.745,8.043,null,0,27.891,24.156,28.355,-0.033
11/21/2017,42.086,6.228,8.017,null,0,28.918,24.35,32.86,0.007
11/22/2017,40.742,6.952,8.028,null,0,29.214,25.662,32.236,0.191
11/23/2017,41.114,6.367,8.033,null,0.03,29.057,26.424,30.807,0.209
11/24/2017,41.716,6.244,8.044,null,0.04,28.711,25.934,29.847,0.09
11/25/2017,41.297,6.006,8.016,null,0,28.707,24.14,34.967,-0.218
11/26/2017,42.82,6.515,7.985,null,0,27.67,24.599,40.278,-0.415
11/27/2017,42.634,5.292,7.92,null,0,27.331,23.054,42.97,-0.617
11/28/2017,39.142,5.848,7.978,null,0.29,28.785,23.629,37.698,-0.512
11/29/2017,37.436,6.042,8.029,null,0,28.909,24.697,32.121,-0.356
11/30/2017,38.214,6.095,8.124,null,0,28.523,24.799,30.648,-0.342
12/1/2017,37.044,6.429,8.174,null,0,28.123,23.99,27.161,-0.248
12/2/2017,35.357,6.442,8.166,null,0,28.429,23.617,24.663,-0.113
12/3/2017,35.033,6.736,8.18,null,0,28.595,23.698,23.851,-0.013
12/4/2017,35.977,6.891,8.193,null,0,28.335,23.879,24.874,-0.031
12/5/2017,37.534,6.513,8.152,null,0,28.274,24.474,28.643,0.03
12/6/2017,37.71,6.805,8.175,null,0,27.963,25.585,28.947,0.033
12/7/2017,38.723,6.782,8.119,null,0,28.314,26.59,28.651,-0.042
12/8/2017,40.647,5.305,7.955,null,0,28.46,26.812,27.206,0.214
12/9/2017,43.63,5.443,7.82,null,0.61,28.096,24.405,46.314,0.176
12/10/2017,38.477,9.397,8.002,null,0,23.726,16.473,64.408,-1.208
12/11/2017,37.749,8.747,8.023,null,0,20.702,14.652,44.12,-1.078
12/12/2017,36.781,8.354,8.003,null,0,26.569,16.062,42.535,-0.351
12/13/2017,36.67,8.854,8.041,null,0,25.066,17.204,40.586,-0.44
12/14/2017,35.856,8.731,8.02,null,0,27.091,17.874,33.295,-0.23
12/15/2017,37.9,9.955,8.079,null,0,26.57,18.96,29.872,-0.203
12/16/2017,40.138,8.903,8.072,null,0,25.749,20.91,30.85,-0.467
12/17/2017,39.835,8.585,8.1,null,0,26.226,22.012,27.878,-0.571
12/18/2017,35.656,7.925,8.061,null,0,27.123,23.88,25.689,-0.561
12/19/2017,33.12,7.867,8.083,null,0,27.767,24.448,25.352,-0.602
12/20/2017,32.909,7.367,8.088,null,0,27.05,25.123,28.686,-0.566
12/21/2017,34.789,6.838,8.077,null,0,26.33,25.993,32.415,-0.47
12/22/2017,37.314,6.259,8.066,null,0,25.586,25.861,29.728,-0.461
12/23/2017,34.961,6.5,8.032,null,0,26.527,25.553,26.276,-0.464
12/24/2017,34.253,6.862,8.066,null,0,25.928,25.239,30.572,-0.584
12/25/2017,34.744,6.728,8.083,null,0,24.581,25.197,35.626,-0.723
12/26/2017,33.823,5.896,8.057,null,0,23.032,23.798,37.714,-0.873
12/27/2017,31.98,6.737,8.015,null,0,25.695,24.523,27.312,-0.78
12/28/2017,31.746,7,8.068,null,0,24.003,24.458,33.821,-0.829
12/29/2017,31.267,7.61,8.129,null,0,22.934,23.862,35.201,-0.972
12/30/2017,31.16,6.988,8.113,null,0,22.587,21.883,38.08,-0.945
12/31/2017,29.901,6.972,8.082,null,0,24.784,21.618,32.791,-0.68
1/1/2018,28.918,5.519,8.012,null,0,25.835,22.745,30.414,-0.544
1/2/2018,32.143,6.792,8.028,null,0.21,23.005,18.786,46.658,-0.887
1/3/2018,31.572,7.013,8.003,null,0.14,21.491,18.118,69.919,-0.829
1/4/2018,28.759,8.175,8.043,null,0,23.076,14.672,55.807,-0.781
1/5/2018,25.699,8.456,8.095,null,0,25.046,13.725,40.654,-0.775
1/6/2018,24.227,9.735,8.29,null,0,20.955,13.762,25.62,-1.208
1/7/2018,24.891,9.396,8.295,null,0,20.716,14.545,24.418,-1.323
1/8/2018,29.229,9.317,8.225,null,0,27.749,17.554,25.518,-0.708
1/9/2018,33.881,8.631,8.195,null,0.01,28.151,20.584,19.682,-0.484
1/10/2018,33.294,8.31,8.172,null,0.01,28.274,21.632,16.003,-0.541
1/11/2018,31.399,7.947,8.152,null,0.01,28.254,23.297,17.267,-0.508
1/12/2018,30.703,5.534,7.975,null,0.09,27.472,24.463,22.424,-0.352
1/13/2018,28.76,5.429,7.905,null,0.03,27.125,23.162,31.134,-0.788
1/14/2018,29.574,7.697,8.159,null,0,23.058,16.914,30.275,-1.493
1/15/2018,34.962,8.992,8.123,null,0,17.996,17.299,22.659,-1.894
1/16/2018,29.965,8.04,8.282,null,0,20.081,18.911,22.971,-1.555
1/17/2018,30.608,7.115,8.128,null,0,27.764,18.923,27.021,-1.204
1/18/2018,32.773,8.548,8.166,null,0,21.699,13.703,33.49,-1.466
1/19/2018,31.716,8.772,8.279,null,0,21.809,14.447,27.645,-1.357
1/20/2018,31.243,7.949,8.118,null,0,29.526,17.135,24.049,-0.941
1/21/2018,33.122,8.07,8.139,null,0,30.236,19.603,17.84,-0.68
1/22/2018,34.722,7.415,8.102,null,0,30.431,21.909,16.537,-0.576
1/23/2018,35.148,6.324,8.038,null,0,30.664,24.212,18.544,-0.517
1/24/2018,35.545,5.042,7.941,null,0.49,30.587,25.352,21.111,-0.729
1/25/2018,36.368,6.568,8.14,null,0,25.499,21.593,23.232,-1.436
1/26/2018,37.109,7.18,7.728,null,0,30.474,20.234,27.707,-1.91
1/27/2018,40.798,8.017,7.966,null,0,33.591,20.983,51.488,-1.794
1/28/2018,42.434,6.207,8.13,null,0,30.215,22.38,37.527,-0.867
1/29/2018,42.782,6.565,8.135,null,0.09,29.789,23.903,32.101,-0.375
1/30/2018,44.198,8.123,8.128,null,0,29.864,20.292,48.104,-1.127
1/31/2018,41.83,9.282,8.241,null,0,26.226,15.89,35.09,-1.553
2/1/2018,43.307,7.857,8.142,null,0,30.524,19.037,39.891,-0.836
2/2/2018,43.88,7.949,8.182,null,0,30.926,21.87,29.794,-0.518
2/3/2018,45.174,6.252,8.094,null,0,31.06,22.228,34.517,-0.845
2/4/2018,45.563,6.931,8.135,null,0,31.17,23.369,28.445,-0.483
2/5/2018,46.998,6.105,8.085,null,0.85,30.82,25.442,30.016,-0.546
2/6/2018,48.038,5.627,8.085,null,0,30.355,25.328,31.82,-0.866
2/7/2018,48.435,6.631,8.09,null,0,30.779,25.525,31.785,-0.875
2/8/2018,48.683,5.977,8.094,null,0,31.161,25.943,32.8,-0.957
2/9/2018,49.228,5.594,8.081,null,0,31.288,25.765,33.226,-1.091
2/10/2018,50.325,6.397,8.104,null,0,31.061,25.365,32.764,-0.848
2/11/2018,51.657,6.428,8.132,null,0.02,29.926,25.299,33.362,-0.631
2/12/2018,51.759,6.902,8.145,null,0,30.705,25.763,32.504,-0.698
2/13/2018,51.924,6.583,8.135,null,0.08,30.749,26.102,33.764,-1.078
2/14/2018,52.765,6.146,8.15,null,0,31.018,25.784,39.464,-1.074
2/15/2018,52.856,6.229,8.156,null,0,31.244,25.265,36.31,-1.041
2/16/2018,52.712,6.649,8.137,null,0,31.001,25.61,32.909,-0.779
2/17/2018,53.291,5.795,8.062,null,0,30.801,25.945,37.733,-0.76
2/18/2018,54.264,5.365,8.059,null,0,30.668,25.683,38.395,-0.773
2/19/2018,53.469,5.518,8.06,null,0.03,30.32,24.902,36.13,-0.94
2/20/2018,53.753,6.046,8.049,null,0.15,30.017,25.49,43.689,-0.851
2/21/2018,52.719,5.927,8.048,null,0,30.91,25.42,42.741,-0.969
2/22/2018,50.818,6.17,8.084,null,0.29,30.933,25.348,36.125,-1.165
2/23/2018,50.1,5.692,8.076,null,0.08,30.804,25.459,37.304,-1.161
2/24/2018,48.38,6.272,8.115,null,0,29.82,25.568,33.891,-1.056
2/25/2018,47.982,6.2,8.139,null,0.08,29.081,26.197,32.765,-0.64
2/26/2018,48.512,6.759,8.135,null,0,28.677,26.735,36.263,-0.591
2/27/2018,47.606,5.604,8.065,null,0.02,29.109,27.267,36.769,-0.674
2/28/2018,46.5,4.871,7.979,null,0,29.049,26.695,28.533,-0.569
3/1/2018,47.856,5.633,8.003,null,0,29.55,26.29,30.477,-0.307
3/2/2018,47.701,5.923,8.039,null,0,29.789,27.054,32.34,-0.342
3/3/2018,46.68,6.371,8.065,null,0,30.544,24.198,42.279,-0.645
3/4/2018,44.875,7.603,8.138,null,0,30.807,20.575,40.31,-0.841
3/5/2018,43.941,7.803,8.153,null,0,31.464,20.655,33.552,-0.659
3/6/2018,43.771,7.117,8.203,null,0,32.912,23.058,27.013,-0.099
3/7/2018,44.064,6.204,8.15,null,0.12,32.859,23.701,31.838,0.13
3/8/2018,43.017,6.395,8.158,null,0,32.906,22.023,37.528,-0.335
3/9/2018,42.519,7.384,8.209,null,0,34.282,18.191,48.189,-0.672
3/10/2018,40.357,7.352,8.197,null,0,34.525,20.263,31.201,-0.311
3/11/2018,40.196,7.803,8.259,null,0,35.179,23.928,23.226,-0.13
3/12/2018,44.86,5.705,8.132,null,0.32,34.692,24.333,50.277,0.018
3/13/2018,42.533,8.028,8.104,null,0,34.386,18.967,58.074,-0.718
3/14/2018,37.82,8.393,8.143,null,0,34.942,19.375,44.337,-0.651
3/15/2018,33.836,8.062,8.179,null,0,35.621,18.782,34.281,-0.707
3/16/2018,33.919,8.22,8.188,null,0,35.717,20.96,30.456,-0.477
3/17/2018,34.114,7.783,8.163,null,0,35.755,23.73,27.898,-0.342
3/18/2018,31.004,5.77,8.063,null,0,36.268,26.404,25.832,-0.199
3/19/2018,28.395,4.736,8,null,0,36.447,27.404,22.87,-0.021
3/20/2018,27.467,4.726,7.958,null,0,36.544,27.642,38.375,0.195
3/21/2018,27.37,5.662,7.948,null,0,36.676,25.269,51.239,-0.292
3/22/2018,24.744,7.35,8.028,null,0,37.604,19.769,34.106,-0.899
3/23/2018,21.968,7.814,8.133,null,0,38.394,19.361,28.918,-1.111
3/24/2018,20.784,6.852,8.098,null,0,38.592,21.666,23.7,-0.852
3/25/2018,19.806,6.159,8.037,null,0,38.539,24.151,21.665,-0.518
3/26/2018,18.015,5.978,8.002,null,0,null,25.618,21.294,-0.497
3/27/2018,15.13,5.872,8.028,null,0,null,24.22,24.025,-0.789
3/28/2018,12.845,5.724,8.083,null,0,null,22.94,27.324,-0.683
3/29/2018,12.007,6.195,8.033,null,0,null,23.45,27.447,-0.186
3/30/2018,9.958,5.896,8.057,null,0,null,24.981,21.598,0.06
3/31/2018,10.222,5.13,8.016,null,0,null,26.478,20.568,-0.056
4/1/2018,10.117,4.931,7.968,null,0,null,26.671,15.54,-0.116
4/2/2018,9.874,4.834,7.917,null,0,null,26.873,15.418,-0.154
4/3/2018,10.736,5.433,7.895,null,0,null,26.961,19.952,-0.164
4/4/2018,11.225,5.52,7.888,null,0,null,27.442,23.413,-0.109
4/5/2018,10.937,5.256,7.911,null,1.01,null,27.251,17.673,-0.407
4/6/2018,10.613,5.627,7.915,null,0,null,27.484,15.656,-0.525
4/7/2018,10.916,4.995,7.888,null,0,null,27.552,24.538,-0.136
4/8/2018,10.7,4.558,7.884,null,0,null,28.386,22.16,-0.229
4/9/2018,10.792,5.49,7.892,null,0,null,29.593,19.723,-0.261
4/10/2018,11.097,5.059,7.867,null,0,null,30.145,20.197,-0.454
4/11/2018,10.497,5.385,7.869,null,0,null,28.144,20.369,-0.544
4/12/2018,9.587,5.677,7.881,null,0,null,25.606,16.318,-0.876
4/13/2018,8.96,6.15,7.893,null,0,null,25.922,17.244,-0.696
4/14/2018,8.984,5.956,7.957,null,0,null,27.512,14.998,-0.416
4/15/2018,9.762,5.315,8.047,null,1,null,27.862,38.771,0.11
4/16/2018,8.846,5.588,7.995,null,0,null,26.547,31.79,-0.41
4/17/2018,9.146,6.343,7.92,null,0,null,22.406,24.821,-0.924
4/18/2018,7.47,6.507,7.95,null,0,null,24.816,15.214,-0.637
4/19/2018,7.494,6.247,7.955,null,0,null,26.754,12.812,-0.465
4/20/2018,7.496,5.169,7.888,null,0,null,28.474,12.885,-0.603
4/21/2018,7.844,4.976,7.885,null,0,null,28.804,12.407,-0.642
4/22/2018,9.383,5.68,7.95,null,0,null,28.668,16.016,-0.647
4/23/2018,10.549,5.537,7.944,null,0,null,28.807,16.976,-0.42
4/24/2018,8.312,5.027,8.001,null,0,null,29.383,15.416,-0.399
4/25/2018,7.875,4.787,7.929,null,0,null,28.094,20.874,-0.579
4/26/2018,7.326,4.76,7.909,null,0,null,27.6,15.418,-0.558
4/27/2018,8.414,5.19,7.907,null,1.32,null,27.363,14.805,-0.326
4/28/2018,7.204,5.846,7.904,null,0.44,null,27.595,19.742,-0.461
4/29/2018,6.533,6.033,7.932,null,0,null,27.642,13.072,-0.546
4/30/2018,7.76,5.702,7.947,null,0,null,27.861,10.935,-0.813
5/1/2018,7.987,5.523,8.004,null,0,null,25.943,7.713,-1.174
5/2/2018,null,5.348,8.059,null,0.03,null,26.37,9.278,-1.402
5/3/2018,null,5.878,8.008,null,0.06,null,26.515,13.037,-1.592
5/4/2018,null,5.915,8.015,null,0,null,26.754,10.802,-1.547
5/5/2018,null,5.944,8.063,null,0.01,null,26.858,9.699,-1.368
5/6/2018,null,6.135,8.148,null,0,null,29.255,11.734,-0.65
5/7/2018,null,4.732,8.097,null,0,null,30.304,6.975,-0.726
5/8/2018,null,4.533,8.033,null,0.09,null,28.914,7.548,-0.943
5/9/2018,null,4.833,8.06,null,0,null,27.506,7.06,-1.214
5/10/2018,null,5.252,8.117,null,0,null,27.031,8.034,-1.256
5/11/2018,null,5.302,8.2,null,0,null,26.787,8.464,-1.192
5/12/2018,null,4.677,8.211,null,0,null,25.202,10.248,-1.111
5/13/2018,null,4.582,8.17,null,0.52,null,24.194,5.444,-0.884
5/14/2018,null,5.966,8.116,null,0.83,null,26.395,9.892,-0.412
5/15/2018,8.006,6.543,8.039,49.608,0.05,43.702,28.601,11.57,-0.192
5/16/2018,8.108,6.334,8.087,53.767,0,44.019,29.502,8.966,-0.213
5/17/2018,9.298,5.476,8.048,55.035,1.15,41.883,27.792,9.121,-0.272
5/18/2018,9.751,6.77,7.978,53.93,0.01,40.634,28.382,9.086,-0.438
5/19/2018,12.874,6.99,8.033,57.345,0.32,40.242,27.907,8.876,-0.414
5/20/2018,12.744,6.591,8.039,57.681,0.74,39.637,25.955,11.547,-0.45
5/21/2018,12.616,6.475,8.012,57.687,3.89,33.171,24.759,13.48,-0.542
5/22/2018,14.217,6.994,7.973,77.318,0.56,26.701,25.38,17.943,-0.631
5/23/2018,14.046,7.872,8.114,84.216,0,26.206,27.63,17.311,-0.689
5/24/2018,11.818,7.443,8.178,62.107,0,32.532,29.244,12.789,-0.554
5/25/2018,12.967,5.898,8.133,88.136,1.72,27.855,27.216,15.524,-0.403
5/26/2018,null,5.891,8.046,89.883,2.44,23.961,25.136,23.204,-0.266
5/27/2018,20.383,6.328,7.874,87.64,0.41,23.389,25.739,76.866,0.5
5/28/2018,21.968,6.223,7.862,68.918,0.1,27.557,25.821,54.972,0.416
5/29/2018,24.72,6.982,7.852,92.792,0,26.879,26.37,32.709,-0.151
5/30/2018,35.609,7.22,7.884,132.864,0.49,22.68,28.521,23.929,-0.172
5/31/2018,53.899,5.673,7.857,158.296,0,18.857,30.059,24.148,-0.364
6/1/2018,37.328,4.692,7.904,127.812,0.38,22.72,30.485,24.623,-0.458
6/2/2018,39.655,5.729,7.984,136.913,0,21.936,31.974,25.898,-0.452
6/3/2018,60.565,3.395,7.744,168.409,0,16.716,31.522,33.02,-0.456
6/4/2018,76.363,4.189,7.838,169.884,0,17.765,31.171,38.662,-0.483
6/5/2018,73.146,4.346,7.838,165.873,0,19.964,30.316,45.39,-0.519
6/6/2018,73.049,4.717,7.832,171.052,0,20.678,31.009,37.094,-0.521
6/7/2018,64.482,5.666,7.926,173.035,0,22.037,31.362,38.973,-0.425
6/8/2018,62.676,5.199,7.932,187.09,0,21.009,31.134,33.046,-0.59
6/9/2018,61.18,4.293,7.9,182.255,0.09,21.88,30.953,34.817,-0.809
6/10/2018,59.745,4.664,8.004,165.848,0.02,23.855,30.775,30.76,-0.713
6/11/2018,51.13,5.077,8.083,159.428,0.32,25.143,29.501,27.123,-0.535
6/12/2018,42.478,5.386,8.18,140.629,0,26.677,30.186,24.826,-0.432
6/13/2018,43.858,5.67,8.159,150.394,0,25.811,30.377,25.692,-0.296
6/14/2018,45.771,5.184,8.147,154.441,0,25.75,31.098,27.446,-0.388
6/15/2018,41.753,5.315,8.202,150.992,0,26.552,32.314,25.629,-0.27
6/16/2018,45.071,5.683,8.208,165.225,0,25.634,32.237,25.665,-0.266
6/17/2018,43.643,5.461,8.225,166.758,0,26.037,32.105,27.359,-0.358
6/18/2018,40.686,5.062,8.226,158.172,0.43,27.079,30.549,25.101,-0.49
