Project Code,Station ID,Sample ID,Collection_Date,Sample Type New,Collection Method,Matrix,Test Number,Test Name,Storet Code,Value,Sigfig Value,Units
FLAB,FLAB14,FB201FB014,11/7/2007,SAMP,G,SA,20,AMMONIA-N,608,0.0112842,0.01128,mg/L
FLAB,FLAB14,FB201FB014,11/7/2007,SAMP,G,SA,19,NITRITE-N,613,0.00039459,0.00039,mg/L
FLAB,FLAB14,FB201FB014,11/7/2007,SAMP,G,SA,18,NITRATE+NITRITE-N,631,0.01436503,0.01437,mg/L
FLAB,FLAB14,FB201FB014,11/7/2007,SAMP,G,SA,12,TURBIDITY,82079,0.765,0.8,NTU
FLAB,FLAB14,FB201FB014,11/7/2007,SAMP,G,SA,80,TOTAL NITROGEN,600,0.53792202,0.53792,mg/L
FLAB,FLAB14,FB201FB014,11/7/2007,SAMP,G,SA,61,CHLOROPHYLL-A,49128,0.2449,0.2,ug/L
FLAB,FLAB14,FB201FB014,11/7/2007,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.00788646,0.00789,mg/L
FLAB,FLAB14,FB201FB014,11/7/2007,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.00217,-0.00217,mg/L
FLAB,FLAB14,FB201FB014,11/7/2007,SAMP,G,SA,8,DISSOLVED OXYGEN,299,10.49,10.49,mg/L
FLAB,FLAB14,FB201FB014,11/7/2007,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,12.6600001,12.66,mg/L
FLAB,FLAB14,FB201FB014B,11/7/2007,FD,G,SA,20,AMMONIA-N,608,0.00839831,0.0084,mg/L
FLAB,FLAB14,FB201FB014B,11/7/2007,FD,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.00217,-0.00217,mg/L
FLAB,FLAB14,FB201FB014B,11/7/2007,FD,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.01127335,0.01127,mg/L
FLAB,FLAB14,FB201FB014B,11/7/2007,FD,G,SA,61,CHLOROPHYLL-A,49128,0.2653,0.3,ug/L
FLAB,FLAB14,FB201FB014B,11/7/2007,FD,G,SA,80,TOTAL NITROGEN,600,0.54835902,0.54836,mg/L
FLAB,FLAB14,FB201FB014B,11/7/2007,FD,G,SA,18,NITRATE+NITRITE-N,631,0.01388531,0.01389,mg/L
FLAB,FLAB14,FB201FB014B,11/7/2007,FD,G,SA,100,"CARBON, TOTAL ORGANIC",680,12.7900001,12.79,mg/L
FLAB,FLAB14,FB201FB014B,11/7/2007,FD,G,SA,7,Temperature,10,23.32,23.3,Deg C
FLAB,FLAB14,FB201FB014B,11/7/2007,FD,G,SA,8,DISSOLVED OXYGEN,299,10.59,10.59,mg/L
FLAB,FLAB14,FB201FB014B,11/7/2007,FD,G,SA,10,"PH, FIELD",406,8.77,8.77,None
FLAB,FLAB14,FB201FB014B,11/7/2007,FD,G,SA,19,NITRITE-N,613,0.00042318,0.00042,mg/L
FLAB,FLAB14,FB201FB014B,11/7/2007,FD,G,SA,98,SALINITY,480,23.91,23.9,PSU
FLAB,FLAB14,FB202FB014,12/7/2007,SAMP,G,SA,10,"PH, FIELD",406,8.83,8.83,None
FLAB,FLAB14,FB202FB014,12/7/2007,SAMP,G,SA,98,SALINITY,480,30.24,30.2,PSU
FLAB,FLAB14,FB202FB014,12/7/2007,SAMP,G,SA,7,Temperature,10,25.37,25.4,Deg C
FLAB,FLAB14,FB202FB014,12/7/2007,SAMP,G,SA,20,AMMONIA-N,608,0.00789438,0.00789,mg/L
FLAB,FLAB14,FB202FB014,12/7/2007,SAMP,G,SA,19,NITRITE-N,613,0.00096165,0.00096,mg/L
FLAB,FLAB14,FB202FB014,12/7/2007,SAMP,G,SA,18,NITRATE+NITRITE-N,631,0.01491661,0.01492,mg/L
FLAB,FLAB14,FB202FB014,12/7/2007,SAMP,G,SA,12,TURBIDITY,82079,6.35,6.4,NTU
FLAB,FLAB14,FB202FB014,12/7/2007,SAMP,G,SA,80,TOTAL NITROGEN,600,0.64007162,0.64007,mg/L
FLAB,FLAB14,FB202FB014,12/7/2007,SAMP,G,SA,61,CHLOROPHYLL-A,49128,3.1039,3.1,ug/L
FLAB,FLAB14,FB202FB014,12/7/2007,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.03279307,0.03279,mg/L
FLAB,FLAB14,FB202FB014,12/7/2007,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,0.0042435,0.00424,mg/L
FLAB,FLAB14,FB202FB014,12/7/2007,SAMP,G,SA,8,DISSOLVED OXYGEN,299,7.9,7.9,mg/L
FLAB,FLAB14,FB202FB014,12/7/2007,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,17.6650002,17.665,mg/L
FLAB,FLAB14,FB202FB014B,12/7/2007,FD,G,SA,8,DISSOLVED OXYGEN,299,8.21,8.21,mg/L
FLAB,FLAB14,FB202FB014B,12/7/2007,FD,G,SA,10,"PH, FIELD",406,8.87,8.87,None
FLAB,FLAB14,FB202FB014B,12/7/2007,FD,G,SA,7,Temperature,10,24.92,24.9,Deg C
FLAB,FLAB14,FB202FB014B,12/7/2007,FD,G,SA,98,SALINITY,480,34.37,34.4,PSU
FLAB,FLAB14,FB203FB014,1/9/2008,SAMP,G,SA,20,AMMONIA-N,608,0.00547242,0.0055,mg/L
FLAB,FLAB14,FB203FB014,1/9/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,7.67,7.67,mg/L
FLAB,FLAB14,FB203FB014,1/9/2008,SAMP,G,SA,98,SALINITY,480,33.96,34,PSU
FLAB,FLAB14,FB203FB014,1/9/2008,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,14.3150001,14.315,mg/L
FLAB,FLAB14,FB203FB014,1/9/2008,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.00392,-0.00392,mg/L
FLAB,FLAB14,FB203FB014,1/9/2008,SAMP,G,SA,19,NITRITE-N,613,0.00066671,0.00067,mg/L
FLAB,FLAB14,FB203FB014,1/9/2008,SAMP,G,SA,7,Temperature,10,22.57,22.6,Deg C
FLAB,FLAB14,FB203FB014,1/9/2008,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,0.00201124,0.00201,mg/L
FLAB,FLAB14,FB203FB014,1/9/2008,SAMP,G,SA,12,TURBIDITY,82079,5.25,5.2,NTU
FLAB,FLAB14,FB203FB014,1/9/2008,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.0258206,0.02582,mg/L
FLAB,FLAB14,FB203FB014,1/9/2008,SAMP,G,SA,61,CHLOROPHYLL-A,49128,4.3638,4.4,ug/L
FLAB,FLAB14,FB203FB014,1/9/2008,SAMP,G,SA,80,TOTAL NITROGEN,600,0.55979982,0.5598,mg/L
FLAB,FLAB14,FB203FB014,1/9/2008,SAMP,G,SA,10,"PH, FIELD",406,8.47,8.47,None
FLAB,FLAB14,FB203FB014B,1/9/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,8.48,8.48,mg/L
FLAB,FLAB14,FB203FB014B,1/9/2008,SAMP,G,SA,98,SALINITY,480,34.06,34.1,PSU
FLAB,FLAB14,FB203FB014B,1/9/2008,SAMP,G,SA,10,"PH, FIELD",406,8.54,8.54,None
FLAB,FLAB14,FB203FB014B,1/9/2008,SAMP,G,SA,12,TURBIDITY,82079,5.25,5.2,NTU
FLAB,FLAB14,FB203FB014B,1/9/2008,SAMP,G,SA,7,Temperature,10,22.28,22.3,Deg C
FLAB,FLAB14,FB204FB014,2/8/2008,SAMP,G,SA,20,AMMONIA-N,608,0.00549162,0.0055,mg/L
FLAB,FLAB14,FB204FB014,2/8/2008,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,0.00155078,0.00155,mg/L
FLAB,FLAB14,FB204FB014,2/8/2008,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.03256604,0.03257,mg/L
FLAB,FLAB14,FB204FB014,2/8/2008,SAMP,G,SA,61,CHLOROPHYLL-A,49128,3.9951,4,ug/L
FLAB,FLAB14,FB204FB014,2/8/2008,SAMP,G,SA,80,TOTAL NITROGEN,600,1.01781683,1.01782,mg/L
FLAB,FLAB14,FB204FB014,2/8/2008,SAMP,G,SA,98,SALINITY,480,40.94,40.9,PSU
FLAB,FLAB14,FB204FB014,2/8/2008,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,14.7150001,14.715,mg/L
FLAB,FLAB14,FB204FB014,2/8/2008,SAMP,G,SA,7,Temperature,10,27.61,27.6,Deg C
FLAB,FLAB14,FB204FB014,2/8/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,9.01,9.01,mg/L
FLAB,FLAB14,FB204FB014,2/8/2008,SAMP,G,SA,10,"PH, FIELD",406,8.67,8.67,None
FLAB,FLAB14,FB204FB014,2/8/2008,SAMP,G,SA,12,TURBIDITY,82079,4.97,5,NTU
FLAB,FLAB14,FB204FB014,2/8/2008,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.00392,-0.00392,mg/L
FLAB,FLAB14,FB204FB014,2/8/2008,SAMP,G,SA,19,NITRITE-N,613,0.00111992,0.00112,mg/L
FLAB,FLAB14,FB204FB014B,2/8/2008,SAMP,G,SA,12,TURBIDITY,82079,4.97,5,NTU
FLAB,FLAB14,FB204FB014B,2/8/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,9.54,9.54,mg/L
FLAB,FLAB14,FB204FB014B,2/8/2008,SAMP,G,SA,7,Temperature,10,27.21,27.2,Deg C
FLAB,FLAB14,FB204FB014B,2/8/2008,SAMP,G,SA,10,"PH, FIELD",406,8.74,8.74,None
FLAB,FLAB14,FB204FB014B,2/8/2008,SAMP,G,SA,98,SALINITY,480,42.2,42.2,PSU
FLAB,FLAB14,FB205FB014,3/5/2008,SAMP,G,SA,12,TURBIDITY,82079,4.32,4.3,NTU
FLAB,FLAB14,FB205FB014,3/5/2008,SAMP,G,SA,10,"PH, FIELD",406,8.84,8.84,None
FLAB,FLAB14,FB205FB014,3/5/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,8.77,8.77,mg/L
FLAB,FLAB14,FB205FB014,3/5/2008,SAMP,G,SA,7,Temperature,10,27.62,27.6,Deg C
FLAB,FLAB14,FB205FB014,3/5/2008,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,11.6150001,11.615,mg/L
FLAB,FLAB14,FB205FB014,3/5/2008,SAMP,G,SA,98,SALINITY,480,39.95,40,PSU
FLAB,FLAB14,FB205FB014,3/5/2008,SAMP,G,SA,80,TOTAL NITROGEN,600,0.91007703,0.91008,mg/L
FLAB,FLAB14,FB205FB014,3/5/2008,SAMP,G,SA,61,CHLOROPHYLL-A,49128,3.7492,3.7,ug/L
FLAB,FLAB14,FB205FB014,3/5/2008,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.02140576,0.02141,mg/L
FLAB,FLAB14,FB205FB014,3/5/2008,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.00155,-0.00155,mg/L
FLAB,FLAB14,FB205FB014,3/5/2008,SAMP,G,SA,20,AMMONIA-N,608,0.00845093,0.0085,mg/L
FLAB,FLAB14,FB205FB014,3/5/2008,SAMP,G,SA,19,NITRITE-N,613,0.00181522,0.00182,mg/L
FLAB,FLAB14,FB205FB014,3/5/2008,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.00392,-0.00392,mg/L
FLAB,FLAB14,FB205FB014B,3/5/2008,SAMP,G,SA,98,SALINITY,480,39.9,39.9,PSU
FLAB,FLAB14,FB205FB014B,3/5/2008,SAMP,G,SA,7,Temperature,10,27.62,27.6,Deg C
FLAB,FLAB14,FB205FB014B,3/5/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,8.56,8.56,mg/L
FLAB,FLAB14,FB205FB014B,3/5/2008,SAMP,G,SA,10,"PH, FIELD",406,8.84,8.84,None
FLAB,FLAB14,FB205FB014B,3/5/2008,SAMP,G,SA,12,TURBIDITY,82079,4.32,4.3,NTU
FLAB,FLAB14,FB206FB014,4/2/2008,SAMP,G,SA,19,NITRITE-N,613,0.00149867,0.0015,mg/L
FLAB,FLAB14,FB206FB014,4/2/2008,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,11.9950001,11.995,mg/L
FLAB,FLAB14,FB206FB014,4/2/2008,SAMP,G,SA,20,AMMONIA-N,608,0.00604756,0.006,mg/L
FLAB,FLAB14,FB206FB014,4/2/2008,SAMP,G,SA,7,Temperature,10,27.55,27.6,Deg C
FLAB,FLAB14,FB206FB014,4/2/2008,SAMP,G,SA,80,TOTAL NITROGEN,600,0.77631542,0.77632,mg/L
FLAB,FLAB14,FB206FB014,4/2/2008,SAMP,G,SA,18,NITRATE+NITRITE-N,631,0.00845394,0.00845,mg/L
FLAB,FLAB14,FB206FB014,4/2/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,7.23,7.23,mg/L
FLAB,FLAB14,FB206FB014,4/2/2008,SAMP,G,SA,10,"PH, FIELD",406,8.69,8.69,None
FLAB,FLAB14,FB206FB014,4/2/2008,SAMP,G,SA,12,TURBIDITY,82079,2.3,2.3,NTU
FLAB,FLAB14,FB206FB014,4/2/2008,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,0.00198997,0.00199,mg/L
FLAB,FLAB14,FB206FB014,4/2/2008,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.0090723,0.00907,mg/L
FLAB,FLAB14,FB206FB014,4/2/2008,SAMP,G,SA,61,CHLOROPHYLL-A,49128,0.2766,0.3,ug/L
FLAB,FLAB14,FB206FB014,4/2/2008,SAMP,G,SA,98,SALINITY,480,45.42,45.4,PSU
FLAB,FLAB14,FB206FB014B,4/2/2008,SAMP,G,SA,12,TURBIDITY,82079,2.3,2.3,NTU
FLAB,FLAB14,FB206FB014B,4/2/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,7.5,7.5,mg/L
FLAB,FLAB14,FB206FB014B,4/2/2008,SAMP,G,SA,10,"PH, FIELD",406,8.43,8.43,None
FLAB,FLAB14,FB206FB014B,4/2/2008,SAMP,G,SA,7,Temperature,10,27.6,27.6,Deg C
FLAB,FLAB14,FB206FB014B,4/2/2008,SAMP,G,SA,98,SALINITY,480,45.36,45.4,PSU
FLAB,FLAB14,FB207FB014,5/7/2008,SAMP,G,SA,7,Temperature,10,28.9,28.9,Deg C
FLAB,FLAB14,FB207FB014,5/7/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.74,5.74,mg/L
FLAB,FLAB14,FB207FB014,5/7/2008,SAMP,G,SA,10,"PH, FIELD",406,8.57,8.57,None
FLAB,FLAB14,FB207FB014,5/7/2008,SAMP,G,SA,12,TURBIDITY,82079,0.67,0.7,NTU
FLAB,FLAB14,FB207FB014,5/7/2008,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,14.7050001,14.705,mg/L
FLAB,FLAB14,FB207FB014,5/7/2008,SAMP,G,SA,18,NITRATE+NITRITE-N,631,0.00823109,0.00823,mg/L
FLAB,FLAB14,FB207FB014,5/7/2008,SAMP,G,SA,19,NITRITE-N,613,0.00084031,0.00084,mg/L
FLAB,FLAB14,FB207FB014,5/7/2008,SAMP,G,SA,20,AMMONIA-N,608,0.01267953,0.0127,mg/L
FLAB,FLAB14,FB207FB014,5/7/2008,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,0.00420451,0.0042,mg/L
FLAB,FLAB14,FB207FB014,5/7/2008,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.01260177,0.0126,mg/L
FLAB,FLAB14,FB207FB014,5/7/2008,SAMP,G,SA,61,CHLOROPHYLL-A,49128,0.2971,0.3,ug/L
FLAB,FLAB14,FB207FB014,5/7/2008,SAMP,G,SA,80,TOTAL NITROGEN,600,0.99631983,0.99632,mg/L
FLAB,FLAB14,FB207FB014,5/7/2008,SAMP,G,SA,98,SALINITY,480,46.36,46.4,PSU
FLAB,FLAB14,FB207FB014B,5/7/2008,SAMP,G,SA,98,SALINITY,480,49.1,49.1,PSU
FLAB,FLAB14,FB207FB014B,5/7/2008,SAMP,G,SA,12,TURBIDITY,82079,0.67,0.7,NTU
FLAB,FLAB14,FB207FB014B,5/7/2008,SAMP,G,SA,10,"PH, FIELD",406,8.66,8.66,None
FLAB,FLAB14,FB207FB014B,5/7/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,6.52,6.52,mg/L
FLAB,FLAB14,FB207FB014B,5/7/2008,SAMP,G,SA,7,Temperature,10,28.87,28.9,Deg C
FLAB,FLAB14,FB208FB014,6/4/2008,SAMP,G,SA,10,"PH, FIELD",406,8.66,8.66,None
FLAB,FLAB14,FB208FB014,6/4/2008,SAMP,G,SA,12,TURBIDITY,82079,0.55,0.6,NTU
FLAB,FLAB14,FB208FB014,6/4/2008,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.01655611,0.01656,mg/L
FLAB,FLAB14,FB208FB014,6/4/2008,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,0.00248885,0.00249,mg/L
FLAB,FLAB14,FB208FB014,6/4/2008,SAMP,G,SA,61,CHLOROPHYLL-A,49128,0.379,0.4,ug/L
FLAB,FLAB14,FB208FB014,6/4/2008,SAMP,G,SA,20,AMMONIA-N,608,-0.0049,-0.0049,mg/L
FLAB,FLAB14,FB208FB014,6/4/2008,SAMP,G,SA,80,TOTAL NITROGEN,600,0.41101201,0.41101,mg/L
FLAB,FLAB14,FB208FB014,6/4/2008,SAMP,G,SA,19,NITRITE-N,613,0.00080825,0.00081,mg/L
FLAB,FLAB14,FB208FB014,6/4/2008,SAMP,G,SA,98,SALINITY,480,51.96,52,PSU
FLAB,FLAB14,FB208FB014,6/4/2008,SAMP,G,SA,7,Temperature,10,29.56,29.6,Deg C
FLAB,FLAB14,FB208FB014,6/4/2008,SAMP,G,SA,18,NITRATE+NITRITE-N,631,0.01225975,0.01226,mg/L
FLAB,FLAB14,FB208FB014,6/4/2008,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,9.50500008,9.505,mg/L
FLAB,FLAB14,FB208FB014,6/4/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.31,5.31,mg/L
FLAB,FLAB14,FB208FB014B,6/4/2008,SAMP,G,SA,98,SALINITY,480,51.95,52,PSU
FLAB,FLAB14,FB208FB014B,6/4/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,4.88,4.88,mg/L
FLAB,FLAB14,FB208FB014B,6/4/2008,SAMP,G,SA,7,Temperature,10,29.55,29.6,Deg C
FLAB,FLAB14,FB208FB014B,6/4/2008,SAMP,G,SA,12,TURBIDITY,82079,0.55,0.6,NTU
FLAB,FLAB14,FB208FB014B,6/4/2008,SAMP,G,SA,10,"PH, FIELD",406,8.66,8.66,None
FLAB,FLAB14,P42963-5,1/7/2009,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,54576,"54,576",uS/cm
FLAB,FLAB14,P42963-5,1/7/2009,SAMP,G,SA,178,"CHLOROPHYLL-A, SALINE",70953,0.32654227,0.3265,ug/L
FLAB,FLAB14,P42963-5,1/7/2009,SAMP,G,SA,7,Temperature,10,24.9,24.9,Deg C
FLAB,FLAB14,P42963-5,1/7/2009,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB14,P42963-5,1/7/2009,SAMP,G,SA,12,TURBIDITY,82079,1.2,1.2,NTU
FLAB,FLAB14,P42963-5,1/7/2009,SAMP,G,SA,11,SECCHI DISK DEPTH,,0.6,0.6,meters
FLAB,FLAB14,P42963-5,1/7/2009,SAMP,G,SA,10,"PH, FIELD",400,7.9,7.9,None
FLAB,FLAB14,P42963-5,1/7/2009,SAMP,G,SA,61,CHLOROPHYLL-A,49128,1,1,ug/L
FLAB,FLAB14,P42963-5,1/7/2009,SAMP,G,SA,62,CHLOROPHYLL-B,32212,-1,-1,ug/L
FLAB,FLAB14,P42963-5,1/7/2009,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.015,0.015,mg/L
FLAB,FLAB14,P42963-5,1/7/2009,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB14,P42963-5,1/7/2009,SAMP,G,SA,20,AMMONIA-N,608,0.013,0.013,mg/L
FLAB,FLAB14,P42963-5,1/7/2009,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",625,1.19,1.19,mg/L
FLAB,FLAB14,P42963-5,1/7/2009,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB14,P42963-5,1/7/2009,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,13.9,14,mg/L
FLAB,FLAB14,P42963-5,1/7/2009,SAMP,G,SA,112,"CHLOROPHYLL-A, CORRECTED",49125,-1,-1,ug/L
FLAB,FLAB14,P42963-5,1/7/2009,SAMP,G,SA,113,CHLOROPHYLL-C,32214,-1,-1,ug/L
FLAB,FLAB14,P42963-5,1/7/2009,SAMP,G,SA,98,SALINITY,480,36.1,36.1,PSU
FLAB,FLAB14,P42963-5,1/7/2009,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB14,P42963-5,1/7/2009,SAMP,G,SA,63,CAROTENOIDS,99912,-1,-1,ug/L
FLAB,FLAB14,P42963-5,1/7/2009,SAMP,G,SA,64,PHEOPHYTIN,32218,-1,-1,ug/L
FLAB,FLAB14,P42963-5,1/7/2009,SAMP,G,SA,8,DISSOLVED OXYGEN,299,7.93,7.93,mg/L
FLAB,FLAB14,P42978-2,2/12/2009,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,56865,"56,865",uS/cm
FLAB,FLAB14,P42978-2,2/12/2009,SAMP,G,SA,178,"CHLOROPHYLL-A, SALINE",70953,0.21770522,0.2177,ug/L
FLAB,FLAB14,P42978-2,2/12/2009,SAMP,G,SA,7,Temperature,10,21.7,21.7,Deg C
FLAB,FLAB14,P42978-2,2/12/2009,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB14,P42978-2,2/12/2009,SAMP,G,SA,12,TURBIDITY,82079,0.7,0.7,NTU
FLAB,FLAB14,P42978-2,2/12/2009,SAMP,G,SA,11,SECCHI DISK DEPTH,,0.8,0.8,meters
FLAB,FLAB14,P42978-2,2/12/2009,SAMP,G,SA,10,"PH, FIELD",400,8.4,8.4,None
FLAB,FLAB14,P42978-2,2/12/2009,SAMP,G,SA,61,CHLOROPHYLL-A,49128,-1,-1,ug/L
FLAB,FLAB14,P42978-2,2/12/2009,SAMP,G,SA,62,CHLOROPHYLL-B,32212,-1,-1,ug/L
FLAB,FLAB14,P42978-2,2/12/2009,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.005,0.005,mg/L
FLAB,FLAB14,P42978-2,2/12/2009,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB14,P42978-2,2/12/2009,SAMP,G,SA,20,AMMONIA-N,608,-0.005,-0.005,mg/L
FLAB,FLAB14,P42978-2,2/12/2009,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",625,0.7,0.7,mg/L
FLAB,FLAB14,P42978-2,2/12/2009,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB14,P42978-2,2/12/2009,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,8.1,8,mg/L
FLAB,FLAB14,P42978-2,2/12/2009,SAMP,G,SA,112,"CHLOROPHYLL-A, CORRECTED",49125,-1,-1,ug/L
FLAB,FLAB14,P42978-2,2/12/2009,SAMP,G,SA,113,CHLOROPHYLL-C,32214,-1,-1,ug/L
FLAB,FLAB14,P42978-2,2/12/2009,SAMP,G,SA,98,SALINITY,480,37.9,37.9,PSU
FLAB,FLAB14,P42978-2,2/12/2009,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB14,P42978-2,2/12/2009,SAMP,G,SA,63,CAROTENOIDS,99912,-1,-1,ug/L
FLAB,FLAB14,P42978-2,2/12/2009,SAMP,G,SA,64,PHEOPHYTIN,32218,-1,-1,ug/L
FLAB,FLAB14,P42978-2,2/12/2009,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.04,5.04,mg/L
FLAB,FLAB14,P43361-2,3/16/2009,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,58523,"58,523",uS/cm
FLAB,FLAB14,P43361-2,3/16/2009,SAMP,G,SA,178,"CHLOROPHYLL-A, SALINE",70953,0.16458487,0.1646,ug/L
FLAB,FLAB14,P43361-2,3/16/2009,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB14,P43361-2,3/16/2009,SAMP,G,SA,12,TURBIDITY,82079,1.1,1.1,NTU
FLAB,FLAB14,P43361-2,3/16/2009,SAMP,G,SA,10,"PH, FIELD",400,8.5,8.5,None
FLAB,FLAB14,P43361-2,3/16/2009,SAMP,G,SA,11,SECCHI DISK DEPTH,,1.1,1.1,meters
FLAB,FLAB14,P43361-2,3/16/2009,SAMP,G,SA,8,DISSOLVED OXYGEN,299,6.22,6.22,mg/L
FLAB,FLAB14,P43361-2,3/16/2009,SAMP,G,SA,61,CHLOROPHYLL-A,49128,-1,-1,ug/L
FLAB,FLAB14,P43361-2,3/16/2009,SAMP,G,SA,62,CHLOROPHYLL-B,32212,-1,-1,ug/L
FLAB,FLAB14,P43361-2,3/16/2009,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.011,0.011,mg/L
FLAB,FLAB14,P43361-2,3/16/2009,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB14,P43361-2,3/16/2009,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",625,1.36,1.36,mg/L
FLAB,FLAB14,P43361-2,3/16/2009,SAMP,G,SA,20,AMMONIA-N,608,0.009,0.009,mg/L
FLAB,FLAB14,P43361-2,3/16/2009,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB14,P43361-2,3/16/2009,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,16.7,17,mg/L
FLAB,FLAB14,P43361-2,3/16/2009,SAMP,G,SA,112,"CHLOROPHYLL-A, CORRECTED",49125,-1,-1,ug/L
FLAB,FLAB14,P43361-2,3/16/2009,SAMP,G,SA,113,CHLOROPHYLL-C,32214,-1,-1,ug/L
FLAB,FLAB14,P43361-2,3/16/2009,SAMP,G,SA,98,SALINITY,480,39.4,39.4,PSU
FLAB,FLAB14,P43361-2,3/16/2009,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB14,P43361-2,3/16/2009,SAMP,G,SA,63,CAROTENOIDS,99912,-1,-1,ug/L
FLAB,FLAB14,P43361-2,3/16/2009,SAMP,G,SA,64,PHEOPHYTIN,32218,-1,-1,ug/L
FLAB,FLAB14,P43361-2,3/16/2009,SAMP,G,SA,7,Temperature,10,24.4,24.4,Deg C
FLAB,FLAB14,P43542-2,4/20/2009,SAMP,G,SA,63,CAROTENOIDS,99912,-1,-1,ug/L
FLAB,FLAB14,P43542-2,4/20/2009,SAMP,G,SA,178,"CHLOROPHYLL-A, SALINE",70953,0.2442654,0.2443,ug/L
FLAB,FLAB14,P43542-2,4/20/2009,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB14,P43542-2,4/20/2009,SAMP,G,SA,98,SALINITY,480,47.9,47.9,PSU
