Project Code,Station ID,Sample ID,Collection_Date,Sample Type New,Collection Method,Matrix,Test Number,Test Name,Storet Code,Value,Sigfig Value,Units
FLAB,FLAB12,FB198FB012UA,8/7/2007,SAMP,G,SA,98,SALINITY,480,35.17,35.2,PSU
FLAB,FLAB12,FB198FB012UB,8/7/2007,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,1247.5,"1,247.50",mg/L
FLAB,FLAB12,FB198FB012UA,8/7/2007,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,1248.33,"1,248.33",mg/L
FLAB,FLAB12,FB198FB012FA,8/7/2007,SAMP,G,SA,18,NITRATE+NITRITE-N,631,0.003957,0.00396,mg/L
FLAB,FLAB12,FB198FB012FB,8/7/2007,SAMP,G,SA,18,NITRATE+NITRITE-N,631,0.004753,0.00475,mg/L
FLAB,FLAB12,FB198FB012UA,8/7/2007,SAMP,G,SA,12,TURBIDITY,82079,2.8,2.8,NTU
FLAB,FLAB12,FB198FB012UA,8/7/2007,SAMP,G,SA,10,"PH, FIELD",406,8.14,8.14,None
FLAB,FLAB12,FB198FB012UA,8/7/2007,SAMP,G,SA,8,DISSOLVED OXYGEN,299,4.76,4.76,mg/L
FLAB,FLAB12,FB198FB012FA,8/7/2007,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.00217,-0.00217,mg/L
FLAB,FLAB12,FB198FB012FB,8/7/2007,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.00217,-0.00217,mg/L
FLAB,FLAB12,FB198FB012FA,8/7/2007,SAMP,G,SA,20,AMMONIA-N,608,0.07,0.07,mg/L
FLAB,FLAB12,FB198FB012FA,8/7/2007,SAMP,G,SA,19,NITRITE-N,613,0.00087,0.00087,mg/L
FLAB,FLAB12,FB198FB012FB,8/7/2007,SAMP,G,SA,19,NITRITE-N,613,0.000846,0.00085,mg/L
FLAB,FLAB12,FB198FB012UA,8/7/2007,SAMP,G,SA,80,TOTAL NITROGEN,600,0.79,0.79,mg/L
FLAB,FLAB12,FB198FB012UB,8/7/2007,SAMP,G,SA,80,TOTAL NITROGEN,600,0.75,0.75,mg/L
FLAB,FLAB12,FB198FB012MA,8/7/2007,SAMP,G,SA,61,CHLOROPHYLL-A,49128,1.098,1.1,ug/L
FLAB,FLAB12,FB198FB012MB,8/7/2007,SAMP,G,SA,61,CHLOROPHYLL-A,49128,0.975,1,ug/L
FLAB,FLAB12,FB198FB012UA,8/7/2007,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.009363,0.00936,mg/L
FLAB,FLAB12,FB198FB012UB,8/7/2007,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.009771,0.00977,mg/L
FLAB,FLAB12,FB198FB012UAB,8/7/2007,SAMP,G,SA,98,SALINITY,480,35.13,35.1,PSU
FLAB,FLAB12,FB198FB012UAB,8/7/2007,SAMP,G,SA,10,"PH, FIELD",406,8.14,8.14,None
FLAB,FLAB12,FB198FB012UAB,8/7/2007,SAMP,G,SA,8,DISSOLVED OXYGEN,299,4.78,4.78,mg/L
FLAB,FLAB12,FB198FB012UAB,8/7/2007,SAMP,G,SA,7,Temperature,10,31.06,31.1,Deg C
FLAB,FLAB12,FB199FB012UA,9/5/2007,SAMP,G,SA,7,Temperature,10,28.96,29,Deg C
FLAB,FLAB12,FB199FB012FB,9/5/2007,SAMP,G,SA,20,AMMONIA-N,608,0.02,0.02,mg/L
FLAB,FLAB12,FB199FB012UA,9/5/2007,SAMP,G,SA,98,SALINITY,480,40.4,40.4,PSU
FLAB,FLAB12,FB199FB012UB,9/5/2007,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,1260.41,"1,260.41",mg/L
FLAB,FLAB12,FB199FB012UA,9/5/2007,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,1258.33,"1,258.33",mg/L
FLAB,FLAB12,FB199FB012FA,9/5/2007,SAMP,G,SA,18,NITRATE+NITRITE-N,631,0.004688,0.00469,mg/L
FLAB,FLAB12,FB199FB012FB,9/5/2007,SAMP,G,SA,18,NITRATE+NITRITE-N,631,0.002689,0.00269,mg/L
FLAB,FLAB12,FB199FB012UA,9/5/2007,SAMP,G,SA,12,TURBIDITY,82079,3.81,3.8,NTU
FLAB,FLAB12,FB199FB012UA,9/5/2007,SAMP,G,SA,10,"PH, FIELD",406,8.26,8.26,None
FLAB,FLAB12,FB199FB012UA,9/5/2007,SAMP,G,SA,8,DISSOLVED OXYGEN,299,4.6,4.6,mg/L
FLAB,FLAB12,FB199FB012FA,9/5/2007,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.00217,-0.00217,mg/L
FLAB,FLAB12,FB199FB012FB,9/5/2007,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.00217,-0.00217,mg/L
FLAB,FLAB12,FB199FB012FA,9/5/2007,SAMP,G,SA,20,AMMONIA-N,608,0.02,0.02,mg/L
FLAB,FLAB12,FB199FB012FA,9/5/2007,SAMP,G,SA,19,NITRITE-N,613,0.001052,0.00105,mg/L
FLAB,FLAB12,FB199FB012FB,9/5/2007,SAMP,G,SA,19,NITRITE-N,613,0.001147,0.00115,mg/L
FLAB,FLAB12,FB199FB012UA,9/5/2007,SAMP,G,SA,80,TOTAL NITROGEN,600,0.68,0.68,mg/L
FLAB,FLAB12,FB199FB012UB,9/5/2007,SAMP,G,SA,80,TOTAL NITROGEN,600,0.64,0.64,mg/L
FLAB,FLAB12,FB199FB012MA,9/5/2007,SAMP,G,SA,61,CHLOROPHYLL-A,49128,1.733,1.7,ug/L
FLAB,FLAB12,FB199FB012MB,9/5/2007,SAMP,G,SA,61,CHLOROPHYLL-A,49128,1.841,1.8,ug/L
FLAB,FLAB12,FB199FB012UA,9/5/2007,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.01,0.01,mg/L
FLAB,FLAB12,FB199FB012UB,9/5/2007,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.01,0.01,mg/L
FLAB,FLAB12,FB199FB012UAB,9/5/2007,SAMP,G,SA,98,SALINITY,480,40.42,40.4,PSU
FLAB,FLAB12,FB199FB012UAB,9/5/2007,SAMP,G,SA,10,"PH, FIELD",406,8.26,8.26,None
FLAB,FLAB12,FB199FB012UAB,9/5/2007,SAMP,G,SA,8,DISSOLVED OXYGEN,299,4.49,4.49,mg/L
FLAB,FLAB12,FB199FB012UAB,9/5/2007,SAMP,G,SA,7,Temperature,10,29.02,29,Deg C
FLAB,FLAB12,FB200FB012,10/4/2007,SAMP,G,SA,7,Temperature,10,27.21,27.2,Deg C
FLAB,FLAB12,FB200FB012,10/4/2007,SAMP,G,SA,98,SALINITY,480,29.27,29.3,PSU
FLAB,FLAB12,FB200FB012,10/4/2007,SAMP,G,SA,12,TURBIDITY,82079,2.41,2.4,NTU
FLAB,FLAB12,FB200FB012,10/4/2007,SAMP,G,SA,10,"PH, FIELD",406,8.15,8.15,None
FLAB,FLAB12,FB200FB012,10/4/2007,SAMP,G,SA,8,DISSOLVED OXYGEN,299,6.85,6.85,mg/L
FLAB,FLAB12,FB200FB012,10/4/2007,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,0.00265949,0.00266,mg/L
FLAB,FLAB12,FB200FB012,10/4/2007,SAMP,G,SA,20,AMMONIA-N,608,0.05042821,0.05043,mg/L
FLAB,FLAB12,FB200FB012,10/4/2007,SAMP,G,SA,19,NITRITE-N,613,0.00145408,0.00145,mg/L
FLAB,FLAB12,FB200FB012,10/4/2007,SAMP,G,SA,80,TOTAL NITROGEN,600,1.03928443,1.03928,mg/L
FLAB,FLAB12,FB200FB012,10/4/2007,SAMP,G,SA,61,CHLOROPHYLL-A,49128,3.3978,3.4,ug/L
FLAB,FLAB12,FB200FB012,10/4/2007,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.01356882,0.01357,mg/L
FLAB,FLAB12,FB200FB012,10/4/2007,SAMP,G,SA,18,NITRATE+NITRITE-N,631,0.01083853,0.01084,mg/L
FLAB,FLAB12,FB200FB012,10/4/2007,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,14.8500001,14.85,mg/L
FLAB,FLAB12,FB200FB012B,10/4/2007,FD,G,SA,8,DISSOLVED OXYGEN,299,6.71,6.71,mg/L
FLAB,FLAB12,FB200FB012B,10/4/2007,FD,G,SA,10,"PH, FIELD",406,8.16,8.16,None
FLAB,FLAB12,FB200FB012B,10/4/2007,FD,G,SA,7,Temperature,10,27.01,27,Deg C
FLAB,FLAB12,FB200FB012B,10/4/2007,FD,G,SA,98,SALINITY,480,29.65,29.6,PSU
FLAB,FLAB12,FB201FB012,11/7/2007,SAMP,G,SA,7,Temperature,10,23.34,23.3,Deg C
FLAB,FLAB12,FB201FB012,11/7/2007,SAMP,G,SA,80,TOTAL NITROGEN,600,0.51110222,0.5111,mg/L
FLAB,FLAB12,FB201FB012,11/7/2007,SAMP,G,SA,12,TURBIDITY,82079,2.43,2.4,NTU
FLAB,FLAB12,FB201FB012,11/7/2007,SAMP,G,SA,10,"PH, FIELD",406,8.47,8.47,None
FLAB,FLAB12,FB201FB012,11/7/2007,SAMP,G,SA,8,DISSOLVED OXYGEN,299,8.67,8.67,mg/L
FLAB,FLAB12,FB201FB012,11/7/2007,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.00217,-0.00217,mg/L
FLAB,FLAB12,FB201FB012,11/7/2007,SAMP,G,SA,20,AMMONIA-N,608,0.02176875,0.02177,mg/L
FLAB,FLAB12,FB201FB012,11/7/2007,SAMP,G,SA,19,NITRITE-N,613,0.0007593,0.00076,mg/L
FLAB,FLAB12,FB201FB012,11/7/2007,SAMP,G,SA,61,CHLOROPHYLL-A,49128,0.3775,0.4,ug/L
FLAB,FLAB12,FB201FB012,11/7/2007,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.01042885,0.01043,mg/L
FLAB,FLAB12,FB201FB012,11/7/2007,SAMP,G,SA,18,NITRATE+NITRITE-N,631,0.01680199,0.0168,mg/L
FLAB,FLAB12,FB201FB012,11/7/2007,SAMP,G,SA,98,SALINITY,480,21.95,22,PSU
FLAB,FLAB12,FB201FB012,11/7/2007,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,11.1750001,11.175,mg/L
FLAB,FLAB12,FB201FB012B,11/7/2007,FD,G,SA,10,"PH, FIELD",406,8.48,8.48,None
FLAB,FLAB12,FB201FB012B,11/7/2007,FD,G,SA,8,DISSOLVED OXYGEN,299,9.01,9.01,mg/L
FLAB,FLAB12,FB201FB012B,11/7/2007,FD,G,SA,7,Temperature,10,23.53,23.5,Deg C
FLAB,FLAB12,FB201FB012B,11/7/2007,FD,G,SA,98,SALINITY,480,23.89,23.9,PSU
FLAB,FLAB12,FB202FB012,12/7/2007,SAMP,G,SA,7,Temperature,10,25,25,Deg C
FLAB,FLAB12,FB202FB012,12/7/2007,SAMP,G,SA,80,TOTAL NITROGEN,600,0.46382141,0.46382,mg/L
FLAB,FLAB12,FB202FB012,12/7/2007,SAMP,G,SA,12,TURBIDITY,82079,0.97,1,NTU
FLAB,FLAB12,FB202FB012,12/7/2007,SAMP,G,SA,10,"PH, FIELD",406,8.38,8.38,None
FLAB,FLAB12,FB202FB012,12/7/2007,SAMP,G,SA,8,DISSOLVED OXYGEN,299,7.65,7.65,mg/L
FLAB,FLAB12,FB202FB012,12/7/2007,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,0.00531687,0.00532,mg/L
FLAB,FLAB12,FB202FB012,12/7/2007,SAMP,G,SA,20,AMMONIA-N,608,0.06418037,0.06418,mg/L
FLAB,FLAB12,FB202FB012,12/7/2007,SAMP,G,SA,19,NITRITE-N,613,0.0007828,0.00078,mg/L
FLAB,FLAB12,FB202FB012,12/7/2007,SAMP,G,SA,61,CHLOROPHYLL-A,49128,0.1639,0.2,ug/L
FLAB,FLAB12,FB202FB012,12/7/2007,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.00955972,0.00956,mg/L
FLAB,FLAB12,FB202FB012,12/7/2007,SAMP,G,SA,18,NITRATE+NITRITE-N,631,0.0150439,0.01504,mg/L
FLAB,FLAB12,FB202FB012,12/7/2007,SAMP,G,SA,98,SALINITY,480,25.2,25.2,PSU
FLAB,FLAB12,FB202FB012,12/7/2007,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,9.22250008,9.2225,mg/L
FLAB,FLAB12,FB202FB012B,12/7/2007,FD,G,SA,10,"PH, FIELD",406,8.39,8.39,None
FLAB,FLAB12,FB202FB012B,12/7/2007,FD,G,SA,8,DISSOLVED OXYGEN,299,7.59,7.59,mg/L
FLAB,FLAB12,FB202FB012B,12/7/2007,FD,G,SA,7,Temperature,10,25.02,25,Deg C
FLAB,FLAB12,FB202FB012B,12/7/2007,FD,G,SA,98,SALINITY,480,25.36,25.4,PSU
FLAB,FLAB12,FB203FB012,1/9/2008,SAMP,G,SA,12,TURBIDITY,82079,2.42,2.4,NTU
FLAB,FLAB12,FB203FB012,1/9/2008,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,8.71400008,8.714,mg/L
FLAB,FLAB12,FB203FB012,1/9/2008,SAMP,G,SA,19,NITRITE-N,613,0.0019796,0.00198,mg/L
FLAB,FLAB12,FB203FB012,1/9/2008,SAMP,G,SA,20,AMMONIA-N,608,0.12060135,0.1206,mg/L
FLAB,FLAB12,FB203FB012,1/9/2008,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.00155,-0.00155,mg/L
FLAB,FLAB12,FB203FB012,1/9/2008,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.01002515,0.01003,mg/L
FLAB,FLAB12,FB203FB012,1/9/2008,SAMP,G,SA,10,"PH, FIELD",406,8.21,8.21,None
FLAB,FLAB12,FB203FB012,1/9/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,8.14,8.14,mg/L
FLAB,FLAB12,FB203FB012,1/9/2008,SAMP,G,SA,7,Temperature,10,22.47,22.5,Deg C
FLAB,FLAB12,FB203FB012,1/9/2008,SAMP,G,SA,18,NITRATE+NITRITE-N,631,0.00634378,0.00634,mg/L
FLAB,FLAB12,FB203FB012,1/9/2008,SAMP,G,SA,98,SALINITY,480,28.38,28.4,PSU
FLAB,FLAB12,FB203FB012,1/9/2008,SAMP,G,SA,80,TOTAL NITROGEN,600,0.53199722,0.532,mg/L
FLAB,FLAB12,FB203FB012,1/9/2008,SAMP,G,SA,61,CHLOROPHYLL-A,49128,0.9015,0.9,ug/L
FLAB,FLAB12,FB203FB012B,1/9/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,8.1,8.1,mg/L
FLAB,FLAB12,FB203FB012B,1/9/2008,SAMP,G,SA,7,Temperature,10,22.44,22.4,Deg C
FLAB,FLAB12,FB203FB012B,1/9/2008,SAMP,G,SA,10,"PH, FIELD",406,8.21,8.21,None
FLAB,FLAB12,FB203FB012B,1/9/2008,SAMP,G,SA,98,SALINITY,480,28.39,28.4,PSU
FLAB,FLAB12,FB203FB012B,1/9/2008,SAMP,G,SA,12,TURBIDITY,82079,2.42,2.4,NTU
FLAB,FLAB12,FB204FB012,2/8/2008,SAMP,G,SA,12,TURBIDITY,82079,4.08,4.1,NTU
FLAB,FLAB12,FB204FB012,2/8/2008,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,10.4400001,10.44,mg/L
FLAB,FLAB12,FB204FB012,2/8/2008,SAMP,G,SA,19,NITRITE-N,613,0.00155625,0.00156,mg/L
FLAB,FLAB12,FB204FB012,2/8/2008,SAMP,G,SA,20,AMMONIA-N,608,0.15475761,0.1548,mg/L
FLAB,FLAB12,FB204FB012,2/8/2008,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,0.0019024,0.0019,mg/L
FLAB,FLAB12,FB204FB012,2/8/2008,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.00945824,0.00946,mg/L
FLAB,FLAB12,FB204FB012,2/8/2008,SAMP,G,SA,10,"PH, FIELD",406,8.03,8.03,None
FLAB,FLAB12,FB204FB012,2/8/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,7.48,7.48,mg/L
FLAB,FLAB12,FB204FB012,2/8/2008,SAMP,G,SA,7,Temperature,10,26.88,26.9,Deg C
FLAB,FLAB12,FB204FB012,2/8/2008,SAMP,G,SA,18,NITRATE+NITRITE-N,631,0.00541388,0.00541,mg/L
FLAB,FLAB12,FB204FB012,2/8/2008,SAMP,G,SA,98,SALINITY,480,30.81,30.8,PSU
FLAB,FLAB12,FB204FB012,2/8/2008,SAMP,G,SA,80,TOTAL NITROGEN,600,0.66271522,0.66272,mg/L
FLAB,FLAB12,FB204FB012,2/8/2008,SAMP,G,SA,61,CHLOROPHYLL-A,49128,1.2805,1.3,ug/L
FLAB,FLAB12,FB204FB012B,2/8/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,7.29,7.29,mg/L
FLAB,FLAB12,FB204FB012B,2/8/2008,SAMP,G,SA,7,Temperature,10,26.9,26.9,Deg C
FLAB,FLAB12,FB204FB012B,2/8/2008,SAMP,G,SA,98,SALINITY,480,30.81,30.8,PSU
FLAB,FLAB12,FB204FB012B,2/8/2008,SAMP,G,SA,10,"PH, FIELD",406,8.08,8.08,None
FLAB,FLAB12,FB204FB012B,2/8/2008,SAMP,G,SA,12,TURBIDITY,82079,4.08,4.1,NTU
FLAB,FLAB12,FB205FB012,3/4/2008,SAMP,G,SA,12,TURBIDITY,82079,6.4,6.4,NTU
FLAB,FLAB12,FB205FB012,3/4/2008,SAMP,G,SA,10,"PH, FIELD",406,8.21,8.21,None
FLAB,FLAB12,FB205FB012,3/4/2008,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.00392,-0.00392,mg/L
FLAB,FLAB12,FB205FB012,3/4/2008,SAMP,G,SA,19,NITRITE-N,613,-0.00056,-0.00056,mg/L
FLAB,FLAB12,FB205FB012,3/4/2008,SAMP,G,SA,20,AMMONIA-N,608,0.09481247,0.0948,mg/L
FLAB,FLAB12,FB205FB012,3/4/2008,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.00155,-0.00155,mg/L
FLAB,FLAB12,FB205FB012,3/4/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,8.01,8.01,mg/L
FLAB,FLAB12,FB205FB012,3/4/2008,SAMP,G,SA,7,Temperature,10,27.52,27.5,Deg C
FLAB,FLAB12,FB205FB012,3/4/2008,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,13.1550001,13.155,mg/L
FLAB,FLAB12,FB205FB012,3/4/2008,SAMP,G,SA,98,SALINITY,480,32.94,32.9,PSU
FLAB,FLAB12,FB205FB012,3/4/2008,SAMP,G,SA,80,TOTAL NITROGEN,600,1.04148243,1.04148,mg/L
FLAB,FLAB12,FB205FB012,3/4/2008,SAMP,G,SA,61,CHLOROPHYLL-A,49128,2.3868,2.4,ug/L
FLAB,FLAB12,FB205FB012,3/4/2008,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.00366997,0.00367,mg/L
FLAB,FLAB12,FB205FB012B,3/4/2008,SAMP,G,SA,98,SALINITY,480,32.75,32.8,PSU
FLAB,FLAB12,FB205FB012B,3/4/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,7.94,7.94,mg/L
FLAB,FLAB12,FB205FB012B,3/4/2008,SAMP,G,SA,7,Temperature,10,27.43,27.4,Deg C
FLAB,FLAB12,FB205FB012B,3/4/2008,SAMP,G,SA,10,"PH, FIELD",406,8.2,8.2,None
FLAB,FLAB12,FB205FB012B,3/4/2008,SAMP,G,SA,12,TURBIDITY,82079,6.4,6.4,NTU
FLAB,FLAB12,FB206FB012,4/2/2008,SAMP,G,SA,10,"PH, FIELD",406,8.19,8.19,None
FLAB,FLAB12,FB206FB012,4/2/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,6.69,6.69,mg/L
FLAB,FLAB12,FB206FB012,4/2/2008,SAMP,G,SA,7,Temperature,10,27.28,27.3,Deg C
FLAB,FLAB12,FB206FB012,4/2/2008,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,11.9600001,11.96,mg/L
FLAB,FLAB12,FB206FB012,4/2/2008,SAMP,G,SA,98,SALINITY,480,37.5,37.5,PSU
FLAB,FLAB12,FB206FB012,4/2/2008,SAMP,G,SA,80,TOTAL NITROGEN,600,0.79906682,0.79907,mg/L
FLAB,FLAB12,FB206FB012,4/2/2008,SAMP,G,SA,61,CHLOROPHYLL-A,49128,0.5634,0.6,ug/L
FLAB,FLAB12,FB206FB012,4/2/2008,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.00824504,0.00825,mg/L
FLAB,FLAB12,FB206FB012,4/2/2008,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.00155,-0.00155,mg/L
FLAB,FLAB12,FB206FB012,4/2/2008,SAMP,G,SA,20,AMMONIA-N,608,0.04766157,0.0477,mg/L
FLAB,FLAB12,FB206FB012,4/2/2008,SAMP,G,SA,19,NITRITE-N,613,0.0014748,0.00147,mg/L
FLAB,FLAB12,FB206FB012,4/2/2008,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.00392,-0.00392,mg/L
FLAB,FLAB12,FB206FB012,4/2/2008,SAMP,G,SA,12,TURBIDITY,82079,2.63,2.6,NTU
FLAB,FLAB12,FB206FB012B,4/2/2008,SAMP,G,SA,12,TURBIDITY,82079,2.63,2.6,NTU
FLAB,FLAB12,FB207FB012,5/7/2008,SAMP,G,SA,10,"PH, FIELD",406,8.21,8.21,None
FLAB,FLAB12,FB207FB012,5/7/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,6.3,6.3,mg/L
FLAB,FLAB12,FB207FB012,5/7/2008,SAMP,G,SA,7,Temperature,10,28.35,28.4,Deg C
FLAB,FLAB12,FB207FB012,5/7/2008,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,12.5400001,12.54,mg/L
FLAB,FLAB12,FB207FB012,5/7/2008,SAMP,G,SA,98,SALINITY,480,37,37,PSU
FLAB,FLAB12,FB207FB012,5/7/2008,SAMP,G,SA,80,TOTAL NITROGEN,600,0.77445062,0.77445,mg/L
FLAB,FLAB12,FB207FB012,5/7/2008,SAMP,G,SA,12,TURBIDITY,82079,0.56,0.6,NTU
FLAB,FLAB12,FB207FB012,5/7/2008,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.00751768,0.00752,mg/L
FLAB,FLAB12,FB207FB012,5/7/2008,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.00155,-0.00155,mg/L
FLAB,FLAB12,FB207FB012,5/7/2008,SAMP,G,SA,20,AMMONIA-N,608,0.0529626,0.053,mg/L
FLAB,FLAB12,FB207FB012,5/7/2008,SAMP,G,SA,19,NITRITE-N,613,0.00098352,0.00098,mg/L
FLAB,FLAB12,FB207FB012,5/7/2008,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.00392,-0.00392,mg/L
FLAB,FLAB12,FB207FB012,5/7/2008,SAMP,G,SA,61,CHLOROPHYLL-A,49128,0.1741,0.2,ug/L
FLAB,FLAB12,FB207FB012B,5/7/2008,SAMP,G,SA,10,"PH, FIELD",406,8.19,8.19,None
FLAB,FLAB12,FB207FB012B,5/7/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,6.29,6.29,mg/L
FLAB,FLAB12,FB207FB012B,5/7/2008,SAMP,G,SA,7,Temperature,10,28.37,28.4,Deg C
FLAB,FLAB12,FB207FB012B,5/7/2008,SAMP,G,SA,98,SALINITY,480,37.01,37,PSU
FLAB,FLAB12,FB207FB012B,5/7/2008,SAMP,G,SA,12,TURBIDITY,82079,0.56,0.6,NTU
FLAB,FLAB12,FB208FB012,6/4/2008,SAMP,G,SA,12,TURBIDITY,82079,1.29,1.3,NTU
FLAB,FLAB12,FB208FB012,6/4/2008,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,13.5550001,13.555,mg/L
FLAB,FLAB12,FB208FB012,6/4/2008,SAMP,G,SA,19,NITRITE-N,613,0.00112703,0.00113,mg/L
FLAB,FLAB12,FB208FB012,6/4/2008,SAMP,G,SA,20,AMMONIA-N,608,0.03918064,0.0392,mg/L
FLAB,FLAB12,FB208FB012,6/4/2008,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,0.00171494,0.00171,mg/L
FLAB,FLAB12,FB208FB012,6/4/2008,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.00776381,0.00776,mg/L
FLAB,FLAB12,FB208FB012,6/4/2008,SAMP,G,SA,10,"PH, FIELD",406,8.01,8.01,None
FLAB,FLAB12,FB208FB012,6/4/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,4.09,4.09,mg/L
FLAB,FLAB12,FB208FB012,6/4/2008,SAMP,G,SA,7,Temperature,10,29.01,29,Deg C
FLAB,FLAB12,FB208FB012,6/4/2008,SAMP,G,SA,18,NITRATE+NITRITE-N,631,0.00884013,0.00884,mg/L
FLAB,FLAB12,FB208FB012,6/4/2008,SAMP,G,SA,98,SALINITY,480,46.92,46.9,PSU
FLAB,FLAB12,FB208FB012,6/4/2008,SAMP,G,SA,80,TOTAL NITROGEN,600,0.61426962,0.61427,mg/L
FLAB,FLAB12,FB208FB012,6/4/2008,SAMP,G,SA,61,CHLOROPHYLL-A,49128,0.6146,0.6,ug/L
FLAB,FLAB12,FB208FB012B,6/4/2008,SAMP,G,SA,8,DISSOLVED OXYGEN,299,4.09,4.09,mg/L
FLAB,FLAB12,FB208FB012B,6/4/2008,SAMP,G,SA,7,Temperature,10,29.03,29,Deg C
FLAB,FLAB12,FB208FB012B,6/4/2008,SAMP,G,SA,10,"PH, FIELD",406,8.02,8.02,None
FLAB,FLAB12,FB208FB012B,6/4/2008,SAMP,G,SA,98,SALINITY,480,46.92,46.9,PSU
FLAB,FLAB12,FB208FB012B,6/4/2008,SAMP,G,SA,12,TURBIDITY,82079,1.29,1.3,NTU
FLAB,FLAB12,P42963-8,1/7/2009,SAMP,G,SA,10,"PH, FIELD",400,7.9,7.9,None
FLAB,FLAB12,P42963-8,1/7/2009,SAMP,G,SA,98,SALINITY,480,34.6,34.6,PSU
FLAB,FLAB12,P42963-8,1/7/2009,SAMP,G,SA,8,DISSOLVED OXYGEN,299,6.67,6.67,mg/L
FLAB,FLAB12,P42963-8,1/7/2009,SAMP,G,SA,7,Temperature,10,24.7,24.7,Deg C
FLAB,FLAB12,P42963-8,1/7/2009,SAMP,G,SA,21,"KJELDAHL NITROGEN, TOTAL",625,1.04,1.04,mg/L
FLAB,FLAB12,P42963-8,1/7/2009,SAMP,G,SA,20,AMMONIA-N,608,0.104,0.104,mg/L
FLAB,FLAB12,P42963-8,1/7/2009,SAMP,G,SA,19,NITRITE-N,615,0.002,0.002,mg/L
FLAB,FLAB12,P42963-8,1/7/2009,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB12,P42963-8,1/7/2009,SAMP,G,SA,12,TURBIDITY,82079,2.4,2.4,NTU
FLAB,FLAB12,P42963-8,1/7/2009,SAMP,G,SA,11,SECCHI DISK DEPTH,,0.9,0.9,meters
FLAB,FLAB12,P42963-8,1/7/2009,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB12,P42963-8,1/7/2009,SAMP,G,SA,64,PHEOPHYTIN,32218,-1,-1,ug/L
FLAB,FLAB12,P42963-8,1/7/2009,SAMP,G,SA,61,CHLOROPHYLL-A,49128,-1,-1,ug/L
