station,sampleID,testNumber,parameter,collectDate,value,units,remarkCode,project,sampleType,programType,matrix,collectMethod,dataType,mdl,bdl,qualityCode,depth,depthUnits,dcsMeters,source,discharge,latitude,longitude,totalDepth,upDownStream,samplingPurpose,owner,sampleComment
FLAB14,P109898-5,20,AMMONIA-N,10/8/2019,0.017,mg/L,G,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,
FLAB14,P110697-5,20,AMMONIA-N,12/5/2019,0.046,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom.
FLAB14,P110713-5,20,AMMONIA-N,2/3/2020,0.382,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.3,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,"Secchi on bottom. Depth was less than 1m, sample was collected at half total depth."
FLAB14,P110719-5,20,AMMONIA-N,4/1/2020,0.011,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.4,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom
FLAB14,P111041-5,20,AMMONIA-N,6/1/2020,0.066,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.3,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom
FLAB14,P111104-5,20,AMMONIA-N,8/13/2020,0.05,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.35,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom. Sample collected at half total depth.
FLAB14,P118766-5,20,AMMONIA-N,10/12/2020,0.212,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.4,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom.
FLAB14,P120347-5,20,AMMONIA-N,12/9/2020,0.023,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.3,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,"Sample area clear.  Total Depth was only 0.6 meters, so sampling depth was at 0.3 meters instead of 0.5 meters.  SOB, Secchi On Bottom.  Light solids in sample.  Sample collected by CL."
FLAB14,P121638-5,20,AMMONIA-N,1/7/2021,0.059,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.3,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom
FLAB14,P122507-5,20,AMMONIA-N,3/17/2021,0.063,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom.
FLAB14,P122517-5,20,AMMONIA-N,5/24/2021,0.057,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.2,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom. Sampled approx. 100 m from site due to low water.
FLAB14,P123928-5,20,AMMONIA-N,7/1/2021,0.099,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.35,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom.
FLAB14,P125715-5,20,AMMONIA-N,10/13/2021,0.099,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.4,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,
FLAB14,P128145-5,20,AMMONIA-N,12/27/2021,0.03,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.3,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Sampling area clear of debris.
FLAB14,P129938-5,20,AMMONIA-N,2/8/2022,0.013,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.25,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom
FLAB14,P132794-5,20,AMMONIA-N,4/7/2022,0.019,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.3,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,
FLAB14,P134124-5,20,AMMONIA-N,6/22/2022,0.013,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,
FLAB14,P135165-5,20,AMMONIA-N,8/18/2022,0.017,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,"No visible solids, but water is very cloudy and difficult to filter. Used two filters to process."
FLAB14,P136495-5,20,AMMONIA-N,10/20/2022,0.019,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.4,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Sample collected at half total depth as per FSM. Water in sampling area has a greenish tint. Filter turned light green during processing.
FLAB14,P138520-5,20,AMMONIA-N,12/19/2022,0.008,mg/L,I,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.3,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,
FLAB14,P139468-5,20,AMMONIA-N,1/30/2023,0.054,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,
FLAB14,P141269-5,20,AMMONIA-N,3/14/2023,0.049,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom.
FLAB14,P143129-5,20,AMMONIA-N,5/11/2023,0.058,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom
FLAB14,P144703-5,20,AMMONIA-N,7/27/2023,0.092,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.35,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,
FLAB14,P146063-5,20,AMMONIA-N,9/27/2023,0.025,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,"Water highly turbid, became difficult to filter during processing."
FLAB14,P146064-5,20,AMMONIA-N,11/13/2023,0.01,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,"Filter became clogged during processing, no color, difficult to filter"
FLAB14,P148342-5,20,AMMONIA-N,1/8/2024,0.008,mg/L,I,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.35,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,collected sample approximately 600 feet SSW of site due to shallow depth
FLAB14,P149299-5,20,AMMONIA-N,3/4/2024,0.01,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.4,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Sample collected 800 m west of site due to shallow depth.
FLAB14,P150708-5,20,AMMONIA-N,5/13/2024,0.015,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.45,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Filter turned yellow during processing.
FLAB14,P152189-5,20,AMMONIA-N,7/15/2024,0.01,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.4,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Sample taken 550 m SW of station due to shallow depth. Filter turned green during processing; sample was difficult to push through filter.
FLAB14,P153175-5,20,AMMONIA-N,9/12/2024,0.015,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Filter turned green during processing.
FLAB14,P154028-5,20,AMMONIA-N,12/9/2024,0.01,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.45,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,"Because of shallow depths, sample was collected approximately 580 meters to the southwest of the marked site coordinates."
FLAB14,P155969-5,20,AMMONIA-N,2/5/2025,0.035,mg/L,,FLAB,SAMP,MON,SA,G,NH4,0.005,N,A,0.5,m,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,Secchi on bottom.
FLAB14,P50070-11,21,"KJELDAHL NITROGEN, TOTAL",11/16/2010,0.05,mg/L,U,FLAB,FCEB,MON,DI,G,TKN,0.05,Y,A,0,,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,"DI, niskin, bucket, syringe, filter, sample bottle.  FCEB taken at FLAB14."
FLAB14,P52279-7,21,"KJELDAHL NITROGEN, TOTAL",4/5/2011,0.05,mg/L,U,FLAB,FCEB,MON,DI,G,TKN,0.05,Y,A,0,,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,"FCEB. DI,NISKEN,BUCKET,SYRINGE,FILTER,SAMPLE BOTTLE. FCEB COLLECTED @ STATION FLAB 14"
FLAB14,P52280-7,21,"KJELDAHL NITROGEN, TOTAL",5/3/2011,0.05,mg/L,U,FLAB,FCEB,MON,DI,G,TKN,0.05,Y,A,0,,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,"FCEB. DI,Nisken,Bucket,Syringe,Filter,Sample Bottle. FCDE taken @ station FLAB14"
FLAB14,P55313-7,21,"KJELDAHL NITROGEN, TOTAL",4/12/2012,0.05,mg/L,U,FLAB,FCEB,MON,DI,G,TKN,0.05,Y,A,,,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,FCEB
FLAB14,P61818-7,21,"KJELDAHL NITROGEN, TOTAL",2/5/2013,0.05,mg/L,U,FLAB,FCEB,MON,DI,G,TKN,0.05,Y,A,,,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,FCEB.
FLAB14,P65941-7,21,"KJELDAHL NITROGEN, TOTAL",10/28/2013,0.05,mg/L,U,FLAB,FCEB,MON,DI,G,TKN,0.05,Y,A,,,,WMD,0,25.1504805,-80.8092194,,,PD,WMD,
FLAB14,FIU14936,21,"KJELDAHL NITROGEN, TOTAL",4/15/1991,1.644,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14939,21,"KJELDAHL NITROGEN, TOTAL",5/15/1991,2.099,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14940,21,"KJELDAHL NITROGEN, TOTAL",6/15/1991,1.416,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14942,21,"KJELDAHL NITROGEN, TOTAL",7/15/1991,1.318,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14945,21,"KJELDAHL NITROGEN, TOTAL",8/15/1991,0.926,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14946,21,"KJELDAHL NITROGEN, TOTAL",9/15/1991,2.909,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14949,21,"KJELDAHL NITROGEN, TOTAL",10/15/1991,2.539,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14950,21,"KJELDAHL NITROGEN, TOTAL",11/15/1991,1.169,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14953,21,"KJELDAHL NITROGEN, TOTAL",12/15/1991,1.138,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14954,21,"KJELDAHL NITROGEN, TOTAL",1/15/1992,0.699,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14956,21,"KJELDAHL NITROGEN, TOTAL",2/15/1992,0.383,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14959,21,"KJELDAHL NITROGEN, TOTAL",3/15/1992,1.021,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14960,21,"KJELDAHL NITROGEN, TOTAL",4/15/1992,0.725,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14962,21,"KJELDAHL NITROGEN, TOTAL",5/15/1992,1.219,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14964,21,"KJELDAHL NITROGEN, TOTAL",6/15/1992,0.745,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14966,21,"KJELDAHL NITROGEN, TOTAL",7/15/1992,1.236,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14968,21,"KJELDAHL NITROGEN, TOTAL",8/15/1992,3.3,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14971,21,"KJELDAHL NITROGEN, TOTAL",9/15/1992,4.355,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14973,21,"KJELDAHL NITROGEN, TOTAL",10/15/1992,2.506,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14975,21,"KJELDAHL NITROGEN, TOTAL",11/15/1992,1.377,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14977,21,"KJELDAHL NITROGEN, TOTAL",12/15/1992,1.823,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14978,21,"KJELDAHL NITROGEN, TOTAL",1/21/1993,99,mg/L,NOB,FLAB,SAMP,MON,SA,G,TKN,,Y,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14979,21,"KJELDAHL NITROGEN, TOTAL",2/10/1993,0.814,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14980,21,"KJELDAHL NITROGEN, TOTAL",3/10/1993,0.68,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14981,21,"KJELDAHL NITROGEN, TOTAL",4/7/1993,1.137,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14982,21,"KJELDAHL NITROGEN, TOTAL",5/12/1993,1.986,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14983,21,"KJELDAHL NITROGEN, TOTAL",6/3/1993,1.874,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14984,21,"KJELDAHL NITROGEN, TOTAL",7/7/1993,2.714,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14985,21,"KJELDAHL NITROGEN, TOTAL",8/4/1993,1.776,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14986,21,"KJELDAHL NITROGEN, TOTAL",9/9/1993,1.066,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14987,21,"KJELDAHL NITROGEN, TOTAL",10/6/1993,1.95,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14988,21,"KJELDAHL NITROGEN, TOTAL",11/3/1993,2.941,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14989,21,"KJELDAHL NITROGEN, TOTAL",12/2/1993,1.613,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14990,21,"KJELDAHL NITROGEN, TOTAL",1/11/1994,1.186,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14991,21,"KJELDAHL NITROGEN, TOTAL",2/2/1994,2.65,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14992,21,"KJELDAHL NITROGEN, TOTAL",3/8/1994,0.506,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,FIU14993,21,"KJELDAHL NITROGEN, TOTAL",4/6/1994,0.697,mg/L,,FLAB,SAMP,MON,SA,G,TKN,,N,A,0,,,FIU,0,25.1504805,-80.8092194,,,,FIU,
FLAB14,P42963-5,21,"KJELDAHL NITROGEN, TOTAL",1/7/2009,1.19,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,,,WMD,1,25.1504805,-80.8092194,0.6,,BA,WMD,Strong incoming flow.  sample clear with no visable solids.  light chop with increasing South winds.  Station is in very shallow water.  may want to consider moving off to the South.
FLAB14,P42978-2,21,"KJELDAHL NITROGEN, TOTAL",2/12/2009,0.7,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,,,WMD,1,25.1504805,-80.8092194,0.8,,BA,WMD,Very clear warer and calm conditions.  Slight ripple.  Station in shallow water over seagrass beds.  Suggest moving it slightly to the South.
FLAB14,P43361-2,21,"KJELDAHL NITROGEN, TOTAL",3/16/2009,1.36,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,,,WMD,1,25.1504805,-80.8092194,1.1,,BA,WMD,Clear calm conditiond and light flow.  Sample clear.
FLAB14,P43542-2,21,"KJELDAHL NITROGEN, TOTAL",4/20/2009,1.14,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,,,WMD,1,25.1504805,-80.8092194,1.1,,BA,WMD,"Clear and calm.  RS done at station.  Extememy salty (out of calibration range). WARNING: CONDUCTIVITY exceeds CLOSING Control True Value range of 2000 to 58650,"
FLAB14,P43542-12,21,"KJELDAHL NITROGEN, TOTAL",4/20/2009,1.16,mg/L,,FLAB,RS,MON,SA,G,TKN,0.05,N,A,0.5,,,WMD,1,25.1504805,-80.8092194,1.1,,BA,WMD,"sample clear.  Salinity out of conductivity range. WARNING: CONDUCTIVITY exceeds CLOSING Control True Value range of 2000 to 58650,"
FLAB14,P43542-13,21,"KJELDAHL NITROGEN, TOTAL",4/20/2009,1.15,mg/L,,FLAB,RS,MON,SA,G,TKN,0.05,N,A,0.5,,,WMD,1,25.1504805,-80.8092194,1.1,,BA,WMD,"sample clear.  salinity out of conductivity range. WARNING: CONDUCTIVITY exceeds CLOSING Control True Value range of 2000 to 58650,"
FLAB14,P43936-2,21,"KJELDAHL NITROGEN, TOTAL",5/18/2009,1.19,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,,,WMD,1,25.1504805,-80.8092194,1.2,,BA,WMD,Breezy and light chop.  SAmple clear.   SECCHI ON BOTTOM.  Extremely salty
FLAB14,P43955-2,21,"KJELDAHL NITROGEN, TOTAL",6/11/2009,1.12,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,,,WMD,1,25.1504805,-80.8092194,1.1,,BA,WMD,Clear and calm.  Sample clear of solids.   SECCHI ON BOTTOM.  High salinity.
FLAB14,P44584-2,21,"KJELDAHL NITROGEN, TOTAL",7/20/2009,1.28,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,,,WMD,1,25.1504805,-80.8092194,0.92,,BA,WMD,"sample light yellow, low solids.  very calm conditions, clear water. SECCHI ON BOTTOM."
FLAB14,P44716-2,21,"KJELDAHL NITROGEN, TOTAL",8/17/2009,1.69,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,,,WMD,1,25.1504805,-80.8092194,0.9,,BA,WMD,"Sample clear, no visible solids.   SECCHI ON BOTTOM. Slight chop with a lot of foam on water surface.  Very windy (15-20 knots).  Mostly sunny with some cloud coverage, temperature low to mid 90's degrees F."
FLAB14,P45422-2,21,"KJELDAHL NITROGEN, TOTAL",9/14/2009,1.42,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,,,WMD,1,25.1504805,-80.8092194,1.2,,BA,WMD,"Comments too long, see field notes."
FLAB14,P45906-2,21,"KJELDAHL NITROGEN, TOTAL",10/12/2009,2.03,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,,,WMD,1,25.1504805,-80.8092194,1,,BA,WMD,Sample yellow with low solids. SECCHI ON BOTTOM. Low flow. Less than 0.5' chop with winds approx. 15-20 mph. FCEB taken at this station.
FLAB14,P45906-11,21,"KJELDAHL NITROGEN, TOTAL",10/12/2009,0.05,mg/L,U,FLAB,FCEB,MON,SA,G,TKN,0.05,Y,A,0,,,WMD,1,25.1504805,-80.8092194,0,,BA,WMD,DI->Niskin->Bucket->Syringe->Filter->Bottle. FCEB taken at FLAB14.
FLAB14,P46184-2,21,"KJELDAHL NITROGEN, TOTAL",11/11/2009,1.46,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,,,WMD,1,25.1504805,-80.8092194,1,,BA,WMD,"Sample light yellow, with no visible solids.  Moderate chop, low flow.  Winds 20-25 mph. Heavy storms in close proximity.   SECCHI ON BOTTOM."
FLAB14,P46552-2,21,"KJELDAHL NITROGEN, TOTAL",12/7/2009,1.34,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,m,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,"Sample pale yellow, with no visible solids.  Low flow.  Winds 5-10 mph.  No chop, calm water.  DO has been  highter at this station.   SECCHI ON BOTTOM."
FLAB14,P46793-4,21,"KJELDAHL NITROGEN, TOTAL",1/11/2010,0.75,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,m,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,Comments are too long. See field notes.
FLAB14,P47183-4,21,"KJELDAHL NITROGEN, TOTAL",2/8/2010,0.95,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,m,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,"Sample light yellow, low solids.  Minimal chop.  Low flow.  Winds 5-15mph.   SECCHI ON BOTTOM."
FLAB14,P47472-4,21,"KJELDAHL NITROGEN, TOTAL",3/8/2010,0.72,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,m,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,"Sample pale yellow with no visible solids. Calm conditions, minimal chop. SECCHI ON BOTTOM. Low flow."
FLAB14,P47828-4,21,"KJELDAHL NITROGEN, TOTAL",4/12/2010,1.24,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,m,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,"Sample light yellow, no visible solids.  Low flow.  Moderate chop.  Winds 15-20mph.   SECCHI ON BOTTOM."
FLAB14,P47828-11,21,"KJELDAHL NITROGEN, TOTAL",4/12/2010,0.05,mg/L,U,FLAB,FCEB,MON,SA,G,TKN,0.05,Y,A,0,,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,"DI, niskin, bucket, syringe, filter, sample bottle.  FCEB taken at FLAB14"
FLAB14,P48081-4,21,"KJELDAHL NITROGEN, TOTAL",5/10/2010,1.63,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,m,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,"Sample light yellow, low solids.  Low flow.  Calm water, minimal chop.  Winds 15-18mph.   SECCHI ON BOTTOM."
FLAB14,P48379-4,21,"KJELDAHL NITROGEN, TOTAL",6/7/2010,1.08,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,m,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,Sample is light green with low suspended solids present. Low flow with minimal chop ripple less than 3 inches and constant 12 mph winds. SECCHI ON BOTTOM.
FLAB14,P48379-11,21,"KJELDAHL NITROGEN, TOTAL",6/7/2010,0.05,mg/L,U,FLAB,FCEB,MON,SA,G,TKN,0.05,Y,A,0,,,WMD,0,25.1504805,-80.8092194,,,BA,WMD,"DI, niskin, bucket, syringe, filter, sample bottle, FCEB taken @ FLAB14."
FLAB14,P48679-4,21,"KJELDAHL NITROGEN, TOTAL",7/20/2010,1.64,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,m,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,"Sample light green, low solids.  Moderate chop, 1-2 foot chop.  Low flow. Winds 15-20mph.   SECCHI ON BOTTOM."
FLAB14,P48893-4,21,"KJELDAHL NITROGEN, TOTAL",8/16/2010,1.06,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,m,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,"Sample pale yellow, with low solids.  Low flow.  Calm water, no chop.  Winds 5-7mph. SECCHI ON BOTTOM."
FLAB14,P49171-4,21,"KJELDAHL NITROGEN, TOTAL",9/21/2010,1.55,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,m,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,"Sample light green, low solids.  Light chop, .5-1.5 foot seas.  Winds 15mph, with 20mph gusts.  Low flow.   SECCHI ON BOTTOM."
FLAB14,P49628-4,21,"KJELDAHL NITROGEN, TOTAL",10/19/2010,1.43,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,m,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,"Sample light yeloow, low solids.  Low flow.  Calm water, no chop.  Winds 2-5mph.   SECCHI ON BOTTOM."
FLAB14,P50070-4,21,"KJELDAHL NITROGEN, TOTAL",11/16/2010,1.26,mg/L,,FLAB,SAMP,MON,SA,G,TKN,0.05,N,A,0.5,m,,WMD,1,25.1504805,-80.8092194,,,BA,WMD,"Sample light yellow, low solids.  Calm water, minimal chop.  Low flow.  Wind 3-5mph. SECCHI ON BOTTOM."
